"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"789","0.281","0.219","0.13","0.12","0.12","0.13","-1","-1","-1","321","211","212","223","2","11","23"
"790","0.249","0.112","0.103","0.103","0.112","0.103","0.103","0.112","-1","211","111","122","233","1","13","26"
"791","0.187","0.137","0.187","0.137","0.215","0.139","-1","-1","-1","22a2b","311","321","122","3","6","13"
"792","0.231","0.111","0.231","0.111","0.094","0.111","0.111","-1","-1","22b1","121","331","232","4","9","17"
"793","0.193","0.128","0.193","0.128","0.115","0.115","0.128","-1","-1","22a1","121","321","212","4","6","11"
"794","0.249","0.112","0.103","0.103","0.112","0.103","0.103","0.112","-1","211","221","232","113","5","17","19"
"795","0.193","0.128","0.193","0.128","0.115","0.115","0.128","-1","-1","22a1","231","112","113","8","10","19"
"796","0.161","0.173","0.161","0.173","0.167","0.164","-1","-1","-1","22a2b","122","322","113","13","15","19"
"797","0.126","0.128","0.123","0.123","0.128","0.123","0.123","0.128","-1","211","111","122","233","1","13","26"
"798","0.126","0.128","0.123","0.123","0.128","0.123","0.123","0.128","-1","211","311","222","233","3","14","26"
"799","0.138","0.15","0.138","0.15","0.136","0.136","0.15","-1","-1","22a1","131","132","313","7","16","21"
"800","0.168","0.165","0.168","0.165","0.165","0.168","-1","-1","-1","22b2b","121","331","132","4","9","16"
"801","0.144","0.144","0.144","0.144","0.137","0.144","0.144","-1","-1","22b1","311","231","222","3","8","14"
"802","0.138","0.15","0.138","0.15","0.136","0.136","0.15","-1","-1","22a1","321","331","212","6","9","11"
"803","0.161","0.173","0.161","0.173","0.167","0.164","-1","-1","-1","22a2b","221","131","223","5","7","23"
"804","0.17","0.164","0.171","0.162","0.162","0.171","-1","-1","-1","321","211","311","121","2","3","4"
"805","0.148","0.142","0.142","0.142","0.142","0.142","0.142","-1","-1","311","211","232","223","2","17","23"
"806","0.17","0.164","0.171","0.162","0.162","0.171","-1","-1","-1","321","113","213","323","19","20","24"
"807","0.203","0.203","0.198","0.198","0.198","-1","-1","-1","-1","331","131","132","133","7","16","25"
"808","0.202","0.197","0.202","0.197","0.202","-1","-1","-1","-1","322b","111","311","313","1","3","21"
"809","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","122","233","3","13","26"
"810","0.144","0.144","0.144","0.144","0.137","0.144","0.144","-1","-1","22b1","221","232","333","5","17","27"
"811","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","331","212","332","9","11","18"
"812","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","132","123","233","16","22","26"
"813","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","121","122","222","4","13","14"
"814","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","112","322","232","10","15","17"
"815","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","331","222","133","9","14","25"
"816","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","321","122","323","6","13","24"
"817","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","311","112","313","3","10","21"
"818","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","112","332","323","10","18","24"
"819","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","231","122","213","8","13","20"
"820","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","222","232","313","14","17","21"
"821","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","231","232","113","8","17","19"
"822","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","211","222","323","2","14","24"
"823","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","131","123","323","7","22","24"
"824","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","122","313","8","13","21"
"825","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","111","112","113","1","10","19"
"826","0.171","0.162","0.171","0.162","0.162","0.171","-1","-1","-1","22b2b","111","231","133","1","8","25"
"827","0.131","0.126","0.123","0.123","0.126","0.123","0.123","0.126","-1","211","211","132","123","2","16","22"
"828","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","232","123","3","17","22"
"829","0.177","0.168","0.166","0.162","0.162","0.166","-1","-1","-1","321","221","222","233","5","14","26"
"830","0.144","0.145","0.144","0.145","0.139","0.139","0.145","-1","-1","22a1","131","231","313","7","8","21"
"831","0.148","0.141","0.148","0.141","0.138","0.141","0.141","-1","-1","22b1","221","131","333","5","7","27"
"832","0.165","0.167","0.165","0.167","0.172","0.163","-1","-1","-1","22a2b","211","221","322","2","5","15"
"833","0.206","0.2","0.197","0.2","0.197","-1","-1","-1","-1","322b","222","322","223","14","15","23"
"834","0.177","0.166","0.162","0.162","0.166","0.168","-1","-1","-1","321","131","112","122","7","10","13"
"835","0.208","0.208","0.195","0.195","0.195","-1","-1","-1","-1","331","213","223","233","20","23","26"
"836","0.144","0.145","0.144","0.145","0.139","0.139","0.145","-1","-1","22a1","221","113","133","5","19","25"
"837","0.131","0.126","0.123","0.123","0.126","0.123","0.123","0.126","-1","211","231","312","122","8","12","13"
"838","0.165","0.167","0.165","0.167","0.172","0.163","-1","-1","-1","22a2b","222","232","323","14","17","24"
"839","0.156","0.141","0.141","0.141","0.141","0.141","0.141","-1","-1","311","213","323","133","20","24","25"
"840","0.148","0.141","0.148","0.141","0.138","0.141","0.141","-1","-1","22b1","311","221","123","3","5","22"
"841","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","311","223","133","3","23","25"
"842","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","112","323","8","10","24"
"843","0.158","0.164","0.164","0.174","0.165","0.174","-1","-1","-1","321","222","232","213","14","17","20"
"844","0.14","0.145","0.14","0.145","0.138","0.145","0.145","-1","-1","22b1","312","213","123","12","20","22"
"845","0.139","0.15","0.139","0.15","0.136","0.136","0.15","-1","-1","22a1","221","321","132","5","6","16"
"846","0.195","0.195","0.203","0.203","0.203","-1","-1","-1","-1","331","231","232","233","8","17","26"
"847","0.194","0.198","0.205","0.198","0.205","-1","-1","-1","-1","322b","111","131","231","1","7","8"
"848","0.134","0.144","0.144","0.144","0.144","0.144","0.144","-1","-1","311","321","332","313","6","18","21"
"849","0.158","0.174","0.164","0.164","0.174","0.165","-1","-1","-1","321","132","233","333","16","26","27"
"850","0.139","0.15","0.139","0.15","0.136","0.136","0.15","-1","-1","22a1","111","233","333","1","26","27"
"851","0.14","0.145","0.14","0.145","0.138","0.145","0.145","-1","-1","22b1","131","232","213","7","17","20"
"852","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","121","231","313","4","8","21"
"853","0.162","0.174","0.162","0.174","0.162","0.165","-1","-1","-1","22a2b","311","121","123","3","4","22"
"854","0.162","0.174","0.162","0.174","0.162","0.165","-1","-1","-1","22a2b","222","223","133","14","23","25"
"855","0.165","0.168","0.165","0.168","0.168","0.165","-1","-1","-1","22b2b","132","123","233","16","22","26"
"856","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","232","113","6","17","19"
"857","0.223","0.162","0.148","0.148","0.162","0.156","-1","-1","-1","321","232","213","223","17","20","23"
"858","0.153","0.142","0.153","0.142","0.128","0.142","0.142","-1","-1","22b1","121","331","232","4","9","17"
"859","0.135","0.128","0.12","0.12","0.128","0.12","0.12","0.128","-1","211","211","121","333","2","4","27"
"860","0.135","0.153","0.135","0.153","0.134","0.134","0.153","-1","-1","22a1","221","112","132","5","10","16"
"861","0.151","0.175","0.151","0.175","0.181","0.165","-1","-1","-1","22a2b","111","312","332","1","12","18"
"862","0.151","0.175","0.151","0.175","0.181","0.165","-1","-1","-1","22a2b","321","213","313","6","20","21"
"863","0.242","0.187","0.192","0.187","0.192","-1","-1","-1","-1","322b","331","312","332","9","12","18"
"864","0.135","0.128","0.12","0.12","0.128","0.12","0.12","0.128","-1","211","111","322","133","1","15","25"
"865","0.223","0.162","0.148","0.148","0.162","0.156","-1","-1","-1","321","132","233","333","16","26","27"
"866","0.135","0.153","0.135","0.153","0.134","0.134","0.153","-1","-1","22a1","131","132","313","7","16","21"
"867","0.206","0.132","0.132","0.132","0.132","0.132","0.132","-1","-1","311","211","321","131","2","6","7"
"868","0.153","0.142","0.153","0.142","0.128","0.142","0.142","-1","-1","22b1","111","312","333","1","12","27"
"869","0.181","0.153","0.181","0.153","0.153","0.181","-1","-1","-1","22b2b","212","313","233","11","21","26"
"870","0.24","0.24","0.174","0.174","0.174","-1","-1","-1","-1","331","211","221","231","2","5","8"
"871","0.409","0.156","0.114","0.103","0.103","0.114","-1","-1","-1","321","111","311","221","1","3","5"
"872","0.354","0.187","0.136","0.187","0.136","-1","-1","-1","-1","322b","223","233","333","23","26","27"
"873","0.166","0.141","0.166","0.141","0.122","0.122","0.141","-1","-1","22a1","221","321","132","5","6","16"
"874","0.333","0.333","0.111","0.111","0.111","-1","-1","-1","-1","331","231","232","233","8","17","26"
"875","0.166","0.141","0.166","0.141","0.122","0.122","0.141","-1","-1","22a1","132","213","223","16","20","23"
"876","0.217","0.117","0.108","0.108","0.117","0.108","0.108","0.117","-1","211","332","213","123","18","20","22"
"877","0.222","0.114","0.222","0.114","0.1","0.114","0.114","-1","-1","22b1","131","212","113","7","11","19"
"878","0.222","0.114","0.222","0.114","0.1","0.114","0.114","-1","-1","22b1","121","232","223","4","17","23"
"879","0.409","0.156","0.114","0.103","0.103","0.114","-1","-1","-1","321","331","322","333","9","15","27"
"880","0.163","0.14","0.163","0.14","0.261","0.134","-1","-1","-1","22a2b","311","113","133","3","19","25"
"881","0.23","0.104","0.23","0.104","0.104","0.23","-1","-1","-1","22b2b","311","131","112","3","7","10"
"882","0.45","0.092","0.092","0.092","0.092","0.092","0.092","-1","-1","311","211","112","313","2","10","21"
"883","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","121","312","233","4","12","26"
"884","0.217","0.117","0.108","0.108","0.117","0.108","0.108","0.117","-1","211","131","232","323","7","17","24"
"885","0.163","0.14","0.163","0.14","0.261","0.134","-1","-1","-1","22a2b","122","223","233","13","23","26"
"886","0.149","0.158","0.149","0.158","0.113","0.113","0.158","-1","-1","22a1","111","233","333","1","26","27"
"887","0.149","0.158","0.149","0.158","0.113","0.113","0.158","-1","-1","22a1","311","321","132","3","6","16"
"888","0.3","0.121","0.121","0.146","0.165","0.146","-1","-1","-1","321","111","311","213","1","3","20"
"889","0.3","0.121","0.121","0.146","0.165","0.146","-1","-1","-1","321","112","312","213","10","12","20"
"890","0.194","0.127","0.194","0.127","0.106","0.127","0.127","-1","-1","22b1","131","212","113","7","11","19"
"891","0.158","0.161","0.158","0.161","0.229","0.134","-1","-1","-1","22a2b","221","222","332","5","14","18"
"892","0.158","0.161","0.158","0.161","0.229","0.134","-1","-1","-1","22a2b","211","231","113","2","8","19"
"893","0.179","0.128","0.11","0.11","0.128","0.11","0.11","0.128","-1","211","121","313","233","4","21","26"
"894","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","121","312","233","4","12","26"
"895","0.194","0.127","0.194","0.127","0.106","0.127","0.127","-1","-1","22b1","321","112","222","6","10","14"
"896","0.311","0.115","0.115","0.115","0.115","0.115","0.115","-1","-1","311","112","322","232","10","15","17"
"897","0.282","0.282","0.145","0.145","0.145","-1","-1","-1","-1","331","131","132","133","7","16","25"
"898","0.179","0.128","0.11","0.11","0.128","0.11","0.11","0.128","-1","211","221","332","133","5","18","25"
"899","0.284","0.197","0.161","0.197","0.161","-1","-1","-1","-1","322b","121","122","222","4","13","14"
"900","0.211","0.122","0.211","0.122","0.122","0.211","-1","-1","-1","22b2b","121","113","323","4","19","24"
"901","0.182","0.165","0.17","0.165","0.159","0.159","-1","-1","-1","321","112","222","322","10","14","15"
"902","0.145","0.145","0.145","0.145","0.137","0.137","0.145","-1","-1","22a1","211","123","323","2","22","24"
"903","0.135","0.125","0.122","0.122","0.125","0.122","0.122","0.125","-1","211","321","332","213","6","18","20"
"904","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","232","113","6","17","19"
"905","0.165","0.167","0.165","0.167","0.175","0.161","-1","-1","-1","22a2b","221","231","333","5","8","27"
"906","0.151","0.14","0.151","0.14","0.136","0.14","0.14","-1","-1","22b1","322","223","133","15","23","25"
"907","0.182","0.159","0.159","0.165","0.17","0.165","-1","-1","-1","321","211","121","231","2","4","8"
"908","0.135","0.125","0.122","0.122","0.125","0.122","0.122","0.125","-1","211","331","112","123","9","10","22"
"909","0.145","0.145","0.145","0.145","0.137","0.137","0.145","-1","-1","22a1","231","112","113","8","10","19"
"910","0.165","0.167","0.165","0.167","0.175","0.161","-1","-1","-1","22a2b","211","231","332","2","8","18"
"911","0.151","0.14","0.151","0.14","0.136","0.14","0.14","-1","-1","22b1","211","232","313","2","17","21"
"912","0.21","0.2","0.195","0.2","0.195","-1","-1","-1","-1","322b","111","131","231","1","7","8"
"913","0.212","0.212","0.192","0.192","0.192","-1","-1","-1","-1","331","112","122","132","10","13","16"
"914","0.173","0.16","0.173","0.16","0.16","0.173","-1","-1","-1","22b2b","321","222","332","6","14","18"
"915","0.163","0.14","0.14","0.14","0.14","0.14","0.14","-1","-1","311","313","223","133","21","23","25"
"916","0.312","0.021","0.312","0.021","0.021","0.312","-1","-1","-1","22b2b","211","331","233","2","9","26"
"917","0.47","0.47","0.02","0.02","0.02","-1","-1","-1","-1","331","311","321","331","3","6","9"
"918","0.881","0.018","0.055","0.018","0.014","0.014","-1","-1","-1","321","221","131","331","5","7","9"
"919","0.137","0.049","0.137","0.049","0.588","0.04","-1","-1","-1","22a2b","111","331","113","1","9","19"
"920","0.515","0.076","0.064","0.064","0.076","0.064","0.064","0.076","-1","211","121","312","232","4","12","17"
"921","0.515","0.076","0.064","0.064","0.076","0.064","0.064","0.076","-1","211","321","112","133","6","10","25"
"922","0.399","0.042","0.399","0.042","0.035","0.042","0.042","-1","-1","22b1","121","331","232","4","9","17"
"923","0.881","0.055","0.018","0.014","0.014","0.018","-1","-1","-1","321","131","232","133","7","17","25"
"924","0.948","0.009","0.009","0.009","0.009","0.009","0.009","-1","-1","311","321","312","333","6","12","27"
"925","0.253","0.112","0.253","0.112","0.078","0.078","0.112","-1","-1","22a1","122","132","213","13","16","20"
"926","0.137","0.049","0.137","0.049","0.588","0.04","-1","-1","-1","22a2b","211","221","322","2","5","15"
"927","0.399","0.042","0.399","0.042","0.035","0.042","0.042","-1","-1","22b1","121","312","132","4","12","16"
"928","0.253","0.112","0.253","0.112","0.078","0.078","0.112","-1","-1","22a1","221","321","112","5","6","10"
"929","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","232","123","3","17","22"
"930","0.672","0.133","0.031","0.133","0.031","-1","-1","-1","-1","322b","332","133","333","18","25","27"
"931","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","232","113","6","17","19"
"932","0.122","0.128","0.124","0.124","0.128","0.124","0.124","0.128","-1","211","332","113","223","18","19","23"
"933","0.162","0.171","0.162","0.171","0.171","0.162","-1","-1","-1","22b2b","121","322","132","4","15","16"
"934","0.138","0.146","0.138","0.146","0.139","0.146","0.146","-1","-1","22b1","231","222","323","8","14","24"
"935","0.17","0.17","0.17","0.17","0.154","0.166","-1","-1","-1","22a2b","221","323","333","5","24","27"
"936","0.147","0.145","0.147","0.145","0.135","0.135","0.145","-1","-1","22a1","221","112","223","5","10","23"
"937","0.122","0.128","0.124","0.124","0.128","0.124","0.124","0.128","-1","211","312","123","233","12","22","26"
"938","0.143","0.167","0.167","0.175","0.173","0.175","-1","-1","-1","321","231","331","133","8","9","25"
"939","0.147","0.145","0.147","0.145","0.135","0.135","0.145","-1","-1","22a1","221","112","223","5","10","23"
"940","0.17","0.17","0.17","0.17","0.154","0.166","-1","-1","-1","22a2b","312","322","213","12","15","20"
"941","0.138","0.146","0.138","0.146","0.139","0.146","0.146","-1","-1","22b1","111","312","333","1","12","27"
"942","0.186","0.186","0.21","0.21","0.21","-1","-1","-1","-1","331","321","322","323","6","15","24"
"943","0.117","0.147","0.147","0.147","0.147","0.147","0.147","-1","-1","311","311","112","213","3","10","20"
"944","0.143","0.167","0.167","0.175","0.173","0.175","-1","-1","-1","321","212","322","232","11","15","17"
"945","0.183","0.202","0.207","0.202","0.207","-1","-1","-1","-1","322b","332","133","333","18","25","27"
"946","0.175","0.123","0.175","0.123","0.281","0.122","-1","-1","-1","22a2b","131","123","323","7","22","24"
"947","0.436","0.173","0.102","0.093","0.093","0.102","-1","-1","-1","321","231","232","133","8","17","25"
"948","0.276","0.108","0.1","0.1","0.108","0.1","0.1","0.108","-1","211","231","312","122","8","12","13"
"949","0.175","0.123","0.175","0.123","0.281","0.122","-1","-1","-1","22a2b","312","113","133","12","19","25"
"950","0.436","0.173","0.102","0.093","0.093","0.102","-1","-1","-1","321","231","232","333","8","17","27"
"951","0.191","0.129","0.191","0.129","0.115","0.115","0.129","-1","-1","22a1","221","312","332","5","12","18"
"952","0.259","0.099","0.259","0.099","0.086","0.099","0.099","-1","-1","22b1","221","232","333","5","17","27"
"953","0.513","0.081","0.081","0.081","0.081","0.081","0.081","-1","-1","311","331","132","233","9","16","26"
"954","0.276","0.108","0.1","0.1","0.108","0.1","0.1","0.108","-1","211","231","222","113","8","14","19"
"955","0.244","0.089","0.244","0.089","0.089","0.244","-1","-1","-1","22b2b","111","231","133","1","8","25"
"956","0.344","0.344","0.104","0.104","0.104","-1","-1","-1","-1","331","221","222","223","5","14","23"
"957","0.191","0.129","0.191","0.129","0.115","0.115","0.129","-1","-1","22a1","311","132","313","3","16","21"
"958","0.354","0.196","0.127","0.196","0.127","-1","-1","-1","-1","322b","331","312","332","9","12","18"
"959","0.259","0.099","0.259","0.099","0.086","0.099","0.099","-1","-1","22b1","131","232","223","7","17","23"
"960","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","232","123","3","17","22"
"961","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","221","332","133","5","18","25"
"962","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","121","113","323","4","19","24"
"963","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","131","232","133","7","17","25"
"964","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","133","233","333","25","26","27"
"965","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","111","232","113","1","17","19"
"966","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","231","132","213","8","16","20"
"967","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","231","232","113","8","17","19"
"968","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","211","232","223","2","17","23"
"969","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","131","222","332","7","14","18"
"970","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","112","222","322","10","14","15"
"971","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","311","331","213","3","9","20"
"972","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","221","212","133","5","11","25"
"973","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","112","212","113","10","11","19"
"974","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","132","213","6","16","20"
"975","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","121","123","333","4","22","27"
"976","0.123","0.128","0.124","0.124","0.128","0.124","0.124","0.128","-1","211","131","322","113","7","15","19"
"977","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","232","123","3","17","22"
"978","0.199","0.199","0.2","0.2","0.2","-1","-1","-1","-1","331","211","212","213","2","11","20"
"979","0.161","0.173","0.161","0.173","0.166","0.166","-1","-1","-1","22a2b","211","221","312","2","5","12"
"980","0.165","0.163","0.171","0.164","0.164","0.171","-1","-1","-1","321","131","232","133","7","17","25"
"981","0.137","0.149","0.137","0.149","0.139","0.139","0.149","-1","-1","22a1","121","321","212","4","6","11"
"982","0.165","0.171","0.164","0.164","0.171","0.163","-1","-1","-1","321","132","233","333","16","26","27"
"983","0.161","0.173","0.161","0.173","0.166","0.166","-1","-1","-1","22a2b","122","222","233","13","14","26"
"984","0.199","0.197","0.203","0.197","0.203","-1","-1","-1","-1","322b","312","113","313","12","19","21"
"985","0.141","0.145","0.141","0.145","0.139","0.145","0.145","-1","-1","22b1","221","122","213","5","13","20"
"986","0.141","0.145","0.141","0.145","0.139","0.145","0.145","-1","-1","22b1","121","222","332","4","14","18"
"987","0.137","0.149","0.137","0.149","0.139","0.139","0.149","-1","-1","22a1","211","122","123","2","13","22"
"988","0.123","0.128","0.124","0.124","0.128","0.124","0.124","0.128","-1","211","321","332","213","6","18","20"
"989","0.142","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","121","112","133","4","10","25"
"990","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","121","331","322","4","9","15"
"991","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","121","332","123","4","18","22"
"992","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","121","312","132","4","12","16"
"993","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","122","322","113","13","15","19"
"994","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","121","322","113","4","15","19"
"995","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","112","332","133","10","18","25"
"996","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","111","311","133","1","3","25"
"997","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","231","132","332","8","16","18"
"998","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","122","233","3","13","26"
"999","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","311","132","313","3","16","21"
"1000","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","312","323","333","12","24","27"
"1001","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","211","321","131","2","6","7"
"1002","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","331","312","332","9","12","18"
"1003","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","331","312","123","9","12","22"
"1004","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","231","312","122","8","12","13"
"1005","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","311","312","313","3","12","21"
"1006","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","121","312","233","4","12","26"
"1007","0.107","0.162","0.284","0.162","0.284","-1","-1","-1","-1","322b","111","211","221","1","2","5"
"1008","0.106","0.228","0.106","0.228","0.228","0.106","-1","-1","-1","22b2b","121","331","322","4","9","15"
"1009","0.079","0.174","0.079","0.174","0.144","0.174","0.174","-1","-1","22b1","121","112","323","4","10","24"
"1010","0.091","0.186","0.091","0.186","0.13","0.13","0.186","-1","-1","22a1","311","321","132","3","6","16"
"1011","0.062","0.225","0.183","0.183","0.225","0.121","-1","-1","-1","321","232","213","223","17","20","23"
"1012","0.041","0.16","0.16","0.16","0.16","0.16","0.16","-1","-1","311","211","312","113","2","12","19"
"1013","0.119","0.237","0.119","0.237","0.092","0.195","-1","-1","-1","22a2b","112","332","113","10","18","19"
"1014","0.065","0.146","0.124","0.124","0.146","0.124","0.124","0.146","-1","211","221","331","113","5","9","19"
"1015","0.079","0.174","0.079","0.174","0.144","0.174","0.174","-1","-1","22b1","111","213","323","1","20","24"
"1016","0.091","0.186","0.091","0.186","0.13","0.13","0.186","-1","-1","22a1","221","132","223","5","16","23"
"1017","0.062","0.225","0.183","0.183","0.225","0.121","-1","-1","-1","321","131","233","333","7","26","27"
"1018","0.106","0.106","0.263","0.263","0.263","-1","-1","-1","-1","331","111","112","113","1","10","19"
"1019","0.119","0.237","0.119","0.237","0.092","0.195","-1","-1","-1","22a2b","221","312","322","5","12","15"
"1020","0.065","0.146","0.124","0.124","0.146","0.124","0.124","0.146","-1","211","221","332","213","5","18","20"
"1021","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","221","332","133","5","18","25"
"1022","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","111","311","313","1","3","21"
"1023","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","231","222","323","8","14","24"
"1024","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","313","123","233","21","22","26"
"1025","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","321","312","313","6","12","21"
"1026","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","222","123","233","14","22","26"
"1027","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","321","322","113","6","15","19"
"1028","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","322","132","232","15","16","17"
"1029","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","122","233","3","13","26"
"1030","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","312","322","332","12","15","18"
"1031","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","211","221","312","2","5","12"
"1032","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","221","213","313","5","20","21"
"1033","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","211","222","113","2","14","19"
"1034","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","221","112","312","5","10","12"
"1035","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","131","322","113","7","15","19"
"1036","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","122","313","8","13","21"
"1037","0.078","0.011","0.078","0.011","0.811","0.009","-1","-1","-1","22a2b","212","222","323","11","14","24"
"1038","0.474","0.011","0.474","0.011","0.009","0.011","0.011","-1","-1","22b1","311","231","113","3","8","19"
"1039","0.868","0.061","0.005","0.061","0.005","-1","-1","-1","-1","322b","122","222","123","13","14","22"
"1040","0.345","0.071","0.345","0.071","0.049","0.049","0.071","-1","-1","22a1","311","132","313","3","16","21"
"1041","0.998","0","0","0","0","0","0","-1","-1","311","331","312","323","9","12","24"
"1042","0.984","0.001","0.001","0.001","0.001","0.01","-1","-1","-1","321","232","213","223","17","20","23"
"1043","0.078","0.011","0.078","0.011","0.811","0.009","-1","-1","-1","22a2b","132","113","213","16","19","20"
"1044","0.329","0.004","0.329","0.004","0.004","0.329","-1","-1","-1","22b2b","111","231","133","1","8","25"
"1045","0.496","0.496","0.003","0.003","0.003","-1","-1","-1","-1","331","312","322","332","12","15","18"
"1046","0.345","0.071","0.345","0.071","0.049","0.049","0.071","-1","-1","22a1","121","332","123","4","18","22"
"1047","0.984","0.001","0.001","0.001","0.01","0.001","-1","-1","-1","321","212","322","232","11","15","17"
"1048","0.806","0.03","0.026","0.026","0.03","0.026","0.026","0.03","-1","211","321","332","213","6","18","20"
"1049","0.474","0.011","0.474","0.011","0.009","0.011","0.011","-1","-1","22b1","211","331","132","2","9","16"
"1050","0.806","0.03","0.026","0.026","0.03","0.026","0.026","0.03","-1","211","121","231","313","4","8","21"
"1051","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","331","132","232","9","16","17"
