"","workerData","model","softness","obedience","type","cross_validated","Nr"
"8351",0.30233,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8352",0.42553,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8353",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8354",0.66667,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8355",0.68966,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8356",0.25,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8357",0.10526,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8358",0.32143,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8359",0.64516,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8360",0.33333,0.53248,"globally_opt","globally_opt","non-iterative","no",8
"8361",0.26923,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8362",0.24,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8363",0.75,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8364",0.1,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8365",0.66667,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8366",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8367",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8368",0.2,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8369",0,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8370",0.06452,0.19134,"globally_opt","globally_opt","non-iterative","no",8
"8371",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8372",0.5,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8373",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8374",0.86957,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8375",0.10526,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8376",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8377",0.25926,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8378",0.06061,0.19134,"globally_opt","globally_opt","non-iterative","no",8
"8379",0.55556,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8380",0.11111,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8381",0.53125,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8382",0.13333,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8383",0.15152,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8384",0.70833,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8385",0.22727,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8386",0.2,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8387",0.54839,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8388",0.06667,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8389",0.04545,0.17578,"globally_opt","globally_opt","non-iterative","no",8
"8390",0,0.21842,"globally_opt","globally_opt","non-iterative","no",8
"8391",0,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8392",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8393",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8394",0.25,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8395",0.66667,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8396",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8397",0,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8398",0.5,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8399",0.5,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8400",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8401",0.04,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8402",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8403",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8404",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8405",0.26667,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8406",0.34783,0.42984,"globally_opt","globally_opt","non-iterative","no",8
"8407",0.13158,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8408",0.46154,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8409",0,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8410",0.33333,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8411",0,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8412",0,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8413",0.35484,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8414",0.4,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8415",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8416",0.58824,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8417",0.475,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8418",0.64286,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8419",0.26316,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8420",0.55556,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8421",0.16667,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8422",0.19231,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8423",0.52,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8424",0.44444,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8425",0.36842,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8426",0,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8427",0.68966,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8428",0.09091,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8429",0.31034,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8430",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8431",0.22857,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8432",0.3913,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8433",0,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8434",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8435",0,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8436",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8437",0.8,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8438",0.22581,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8439",0.6,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8440",0.33333,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8441",0.30303,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8442",0.0625,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8443",0.51351,0.53248,"globally_opt","globally_opt","non-iterative","no",8
"8444",0.53125,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8445",0,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8446",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8447",0.82609,0.42984,"globally_opt","globally_opt","non-iterative","no",8
"8448",0.76923,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8449",0.05,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8450",0.02857,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8451",0.05556,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8452",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8453",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8454",0.04762,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8455",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8456",0.38235,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8457",0.19231,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8458",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8459",0.47619,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8460",0.08333,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8461",0.30435,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8462",0.1875,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8463",0.02632,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8464",0.20833,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8465",1,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8466",0.5,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8467",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8468",1,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8469",0.08696,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8470",0.76923,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8471",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8472",0.2619,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8473",1,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8474",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8475",1,0.47532,"globally_opt","globally_opt","non-iterative","no",8
"8476",0,0.19134,"globally_opt","globally_opt","non-iterative","no",8
"8477",0.22222,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8478",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8479",0.33333,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8480",0,0.13419,"globally_opt","globally_opt","non-iterative","no",8
"8481",0.17391,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8482",0.37143,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8483",1,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8484",0.76,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8485",0.95238,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8486",0.4878,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8487",0.10256,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8488",0.11111,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8489",0.43478,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8490",0,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8491",0.24242,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8492",0.41667,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8493",0.32258,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8494",0.36111,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8495",0.40541,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8496",0.25,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8497",1,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8498",0.6,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8499",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8500",0.54054,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8501",0.34483,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8502",0.55556,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8503",0.47059,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8504",0.44444,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8505",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8506",0,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8507",1,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8508",0,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8509",0.17647,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8510",0.41935,0.21842,"globally_opt","globally_opt","non-iterative","no",8
"8511",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8512",0.27586,0.19134,"globally_opt","globally_opt","non-iterative","no",8
"8513",0.34091,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8514",0.33333,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8515",0.30952,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8516",0.31818,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8517",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8518",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8519",0.33333,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8520",0.66667,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8521",0.04762,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8522",0.07692,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8523",0.08571,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8524",0.0303,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8525",0.64516,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8526",0.46512,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8527",0.23529,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8528",0.38889,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8529",0.71429,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8530",0.08824,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8531",0.2093,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8532",0.13158,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8533",0.32203,0.21842,"globally_opt","globally_opt","non-iterative","no",8
"8534",0.42308,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8535",0.33333,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8536",0.33333,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8537",0.4359,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8538",0.17857,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8539",0.31579,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8540",0.52632,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8541",0,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8542",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8543",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8544",0.66667,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8545",0,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8546",0.2,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8547",0.4,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8548",0.58065,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8549",0.17857,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8550",0.44118,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8551",0.44737,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8552",0.15625,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8553",0.66667,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8554",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8555",0.625,0.53248,"globally_opt","globally_opt","non-iterative","no",8
"8556",0.21739,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8557",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8558",0,0.13419,"globally_opt","globally_opt","non-iterative","no",8
"8559",0.71429,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8560",0.53333,0.47532,"globally_opt","globally_opt","non-iterative","no",8
"8561",0.28571,0.42984,"globally_opt","globally_opt","non-iterative","no",8
"8562",0.18605,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8563",0.84211,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8564",0.17143,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8565",0.8,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8566",0.11538,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8567",0.16667,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8568",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8569",0.37931,0.47532,"globally_opt","globally_opt","non-iterative","no",8
"8570",0.45455,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8571",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8572",0.38235,0.47532,"globally_opt","globally_opt","non-iterative","no",8
"8573",0,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8574",0.15909,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8575",0.31818,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8576",0.28571,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8577",0.44444,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8578",0.48276,0.49089,"globally_opt","globally_opt","non-iterative","no",8
"8579",0.12903,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8580",0.375,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8581",0.25806,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8582",0.15385,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8583",0.37143,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8584",0.48387,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8585",0.66667,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8586",0.66667,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8587",0.33333,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8588",0.66667,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8589",0,0.19134,"globally_opt","globally_opt","non-iterative","no",8
"8590",0.60606,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8591",0.5,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8592",0.18421,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8593",0.13043,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8594",0.09091,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8595",0.64516,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8596",0.10811,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8597",0.45714,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8598",0.08333,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8599",0.05128,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8600",0.08333,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8601",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8602",1,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8603",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8604",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8605",0,0.47532,"globally_opt","globally_opt","non-iterative","no",8
"8606",0.44737,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8607",0.29412,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8608",0.24,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8609",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8610",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8611",0,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8612",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8613",0.34483,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8614",0.90909,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8615",0.58065,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8616",0.33333,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8617",1,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8618",0.95238,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8619",0.32143,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8620",0.72727,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8621",0.66667,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8622",0.71429,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8623",0.68966,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8624",0.16667,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8625",0.07143,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8626",0.51429,0.47532,"globally_opt","globally_opt","non-iterative","no",8
"8627",0.39535,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8628",0.42105,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8629",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8630",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8631",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8632",1,0.49089,"globally_opt","globally_opt","non-iterative","no",8
"8633",0.05,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8634",0.55556,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8635",0.43333,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8636",0.32258,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8637",0.16667,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8638",0.17391,0.17223,"globally_opt","globally_opt","non-iterative","no",8
"8639",0.65217,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8640",0.16667,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8641",0.46429,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8642",0.29412,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8643",0.25,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8644",0.46875,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8645",0,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8646",0.5,0.17578,"globally_opt","globally_opt","non-iterative","no",8
"8647",0.41379,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8648",0.37143,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8649",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8650",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8651",1,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8652",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8653",0.22222,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8654",0.34146,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8655",0.25,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8656",0.38095,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8657",0.45161,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8658",0.16129,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8659",0.3871,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8660",0.6,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8661",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8662",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8663",1,0.44824,"globally_opt","globally_opt","non-iterative","no",8
"8664",0.375,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8665",0.09091,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8666",0.74074,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8667",0.57143,0.53248,"globally_opt","globally_opt","non-iterative","no",8
"8668",0.14286,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8669",0.76,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8670",0.36667,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8671",0.33333,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8672",0.3871,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8673",0.58621,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8674",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8675",0.125,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8676",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8677",0.15385,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8678",0.6,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8679",0.33333,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8680",0.2069,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8681",0.18519,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8682",0.53571,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8683",0.38462,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8684",0.23684,0.21842,"globally_opt","globally_opt","non-iterative","no",8
"8685",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8686",0.25,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8687",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8688",0.66667,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8689",0.36667,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8690",0,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8691",0.03448,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8692",0.39394,0.49444,"globally_opt","globally_opt","non-iterative","no",8
"8693",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8694",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8695",0.68966,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8696",0.68966,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8697",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8698",0.14286,0.21599,"globally_opt","globally_opt","non-iterative","no",8
"8699",0.03333,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8700",0.33333,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8701",0.9,0.49089,"globally_opt","globally_opt","non-iterative","no",8
"8702",0.44444,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8703",0.36,0.21842,"globally_opt","globally_opt","non-iterative","no",8
"8704",0.35088,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8705",0.05556,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8706",0.09091,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8707",0.32,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8708",0.16667,0.21842,"globally_opt","globally_opt","non-iterative","no",8
"8709",1,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8710",0.08696,0.13419,"globally_opt","globally_opt","non-iterative","no",8
"8711",0.86957,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8712",0.09091,0.1578,"globally_opt","globally_opt","non-iterative","no",8
"8713",0.59375,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8714",0.40625,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8715",0.09091,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8716",0.83333,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8717",1,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8718",0.25926,0.51631,"globally_opt","globally_opt","non-iterative","no",8
"8719",0.03448,0.13419,"globally_opt","globally_opt","non-iterative","no",8
"8720",0.09524,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8721",0.8,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8722",0,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8723",0,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8724",0.66667,0.66489,"globally_opt","globally_opt","non-iterative","no",8
"8725",0.28571,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8726",0.25641,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8727",0.3617,0.17578,"globally_opt","globally_opt","non-iterative","no",8
"8728",0.30769,0.42984,"globally_opt","globally_opt","non-iterative","no",8
"8729",0.12,0.33333,"globally_opt","globally_opt","non-iterative","no",8
"8730",0.27778,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8731",0.46512,0.58269,"globally_opt","globally_opt","non-iterative","no",8
"8732",0.31915,0.20866,"globally_opt","globally_opt","non-iterative","no",8
"8733",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8734",0,0.15036,"globally_opt","globally_opt","non-iterative","no",8
"8735",0.31034,0.16755,"globally_opt","globally_opt","non-iterative","no",8
"8736",0.5,0.62621,"globally_opt","globally_opt","non-iterative","no",8
"8737",0,0.33333,"globally_opt","globally_opt","non-iterative","no",8
