"","workerid","utterance","response","feedback","orig_obj1","orig_obj2","orig_obj3","object1shape","object1pattern","object1color","object2shape","object2pattern","object2color","object3shape","object3pattern","object3color","preferenceDimension","Pref1","Pref2","Pref3","uttFeat","targetFeat","obj1OC27","obj2OC27","obj3OC27","targetObject","object2","object3"
"702",37,"blue",2,"Good",112,331,231,"cloud","plain","red","square","dotted","blue","circle","dotted","blue","shape","circle","square","cloud",3,1,10,9,8,9,10,8
"703",37,"green",2,"Good",213,313,321,"circle","plain","green","square","plain","green","square","striped","blue","shape","circle","square","cloud",3,1,20,21,6,21,20,6
"704",37,"green",2,"Good",213,313,221,"circle","plain","green","square","plain","green","circle","striped","blue","shape","circle","square","cloud",3,1,20,21,5,21,20,5
"705",37,"dotted",3,"Good",232,121,332,"circle","dotted","red","cloud","striped","blue","square","dotted","red","shape","circle","square","cloud",1,1,17,4,18,18,17,4
"706",37,"striped",2,"VeryGood",331,223,123,"square","dotted","blue","circle","striped","green","cloud","striped","green","shape","circle","square","cloud",2,1,9,23,22,23,9,22
"707",37,"blue",3,"VeryGood",111,233,311,"cloud","plain","blue","circle","dotted","green","square","plain","blue","shape","circle","square","cloud",3,1,1,26,3,3,1,26
"708",37,"plain",1,"VeryGood",312,121,112,"square","plain","red","cloud","striped","blue","cloud","plain","red","shape","circle","square","cloud",1,1,12,4,10,12,4,10
"709",37,"striped",2,"Good",233,321,221,"circle","dotted","green","square","striped","blue","circle","striped","blue","shape","circle","square","cloud",2,1,26,6,5,6,26,5
"710",37,"striped",3,"Good",223,312,323,"circle","striped","green","square","plain","red","square","striped","green","shape","circle","square","cloud",2,1,23,12,24,24,23,12
"711",37,"green",2,"VeryGood",133,233,121,"cloud","dotted","green","circle","dotted","green","cloud","striped","blue","shape","circle","square","cloud",3,1,25,26,4,26,25,4
"712",37,"green",1,"VeryGood",223,123,332,"circle","striped","green","cloud","striped","green","square","dotted","red","shape","circle","square","cloud",3,1,23,22,18,23,22,18
"713",37,"blue",3,"Good",122,231,331,"cloud","striped","red","circle","dotted","blue","square","dotted","blue","shape","circle","square","cloud",3,1,13,8,9,9,13,8
"714",37,"dotted",2,"Good",121,333,233,"cloud","striped","blue","square","dotted","green","circle","dotted","green","shape","circle","square","cloud",1,1,4,27,26,27,4,26
"715",37,"blue",3,"VeryGood",113,121,221,"cloud","plain","green","cloud","striped","blue","circle","striped","blue","shape","circle","square","cloud",3,1,19,4,5,5,19,4
"716",37,"green",2,"Good",112,333,233,"cloud","plain","red","square","dotted","green","circle","dotted","green","shape","circle","square","cloud",3,1,10,27,26,27,10,26
"717",37,"green",3,"Good",213,132,313,"circle","plain","green","cloud","dotted","red","square","plain","green","shape","circle","square","cloud",3,1,20,16,21,21,20,16
"718",37,"dotted",2,"Good",211,333,233,"circle","plain","blue","square","dotted","green","circle","dotted","green","shape","circle","square","cloud",1,1,2,27,26,27,2,26
"719",37,"striped",2,"VeryGood",123,223,232,"cloud","striped","green","circle","striped","green","circle","dotted","red","shape","circle","square","cloud",2,1,22,23,17,23,22,17
"720",37,"red",3,"VeryGood",211,132,232,"circle","plain","blue","cloud","dotted","red","circle","dotted","red","shape","circle","square","cloud",3,1,2,16,17,17,2,16
"721",38,"cloud",3,"Good",312,122,121,"square","plain","red","cloud","striped","red","cloud","striped","blue","color","red","blue","green",1,3,12,13,4,4,12,13
"722",38,"circle",2,"VeryGood",221,222,113,"circle","striped","blue","circle","striped","red","cloud","plain","green","color","red","blue","green",1,3,5,14,19,14,5,19
"723",38,"cloud",2,"Good",111,113,221,"cloud","plain","blue","cloud","plain","green","circle","striped","blue","color","red","blue","green",1,3,1,19,5,19,1,5
"724",38,"cloud",3,"VeryGood",211,133,132,"circle","plain","blue","cloud","dotted","green","cloud","dotted","red","color","red","blue","green",1,3,2,25,16,16,2,25
"725",38,"circle",3,"VeryGood",233,312,232,"circle","dotted","green","square","plain","red","circle","dotted","red","color","red","blue","green",1,3,26,12,17,17,26,12
"726",38,"striped",2,"VeryGood",311,122,121,"square","plain","blue","cloud","striped","red","cloud","striped","blue","color","red","blue","green",2,3,3,13,4,13,3,4
"727",38,"dotted",2,"VeryGood",233,231,312,"circle","dotted","green","circle","dotted","blue","square","plain","red","color","red","blue","green",1,3,26,8,12,8,26,12
"728",38,"square",2,"VeryGood",313,312,221,"square","plain","green","square","plain","red","circle","striped","blue","color","red","blue","green",1,3,21,12,5,12,21,5
"729",38,"striped",3,"Good",113,321,323,"cloud","plain","green","square","striped","blue","square","striped","green","color","red","blue","green",2,3,19,6,24,24,19,6
"730",38,"dotted",3,"Good",221,332,331,"circle","striped","blue","square","dotted","red","square","dotted","blue","color","red","blue","green",1,3,5,18,9,9,5,18
"731",38,"square",2,"VeryGood",333,332,111,"square","dotted","green","square","dotted","red","cloud","plain","blue","color","red","blue","green",1,3,27,18,1,18,27,1
"732",38,"plain",1,"VeryGood",112,113,221,"cloud","plain","red","cloud","plain","green","circle","striped","blue","color","red","blue","green",1,3,10,19,5,10,19,5
"733",38,"circle",2,"VeryGood",133,222,223,"cloud","dotted","green","circle","striped","red","circle","striped","green","color","red","blue","green",1,3,25,14,23,14,25,23
"734",38,"striped",2,"VeryGood",223,221,331,"circle","striped","green","circle","striped","blue","square","dotted","blue","color","red","blue","green",2,3,23,5,9,5,23,9
"735",38,"striped",2,"VeryGood",321,322,131,"square","striped","blue","square","striped","red","cloud","dotted","blue","color","red","blue","green",2,3,6,15,7,15,6,7
"736",38,"square",3,"VeryGood",213,333,332,"circle","plain","green","square","dotted","green","square","dotted","red","color","red","blue","green",1,3,20,27,18,18,20,27
"737",38,"plain",3,"VeryGood",232,111,112,"circle","dotted","red","cloud","plain","blue","cloud","plain","red","color","red","blue","green",1,3,17,1,10,10,17,1
"738",38,"circle",3,"VeryGood",213,121,212,"circle","plain","green","cloud","striped","blue","circle","plain","red","color","red","blue","green",1,3,20,4,11,11,20,4
"739",38,"cloud",3,"VeryGood",131,212,132,"cloud","dotted","blue","circle","plain","red","cloud","dotted","red","color","red","blue","green",1,3,7,11,16,16,7,11
"740",38,"cloud",1,"VeryGood",122,231,121,"cloud","striped","red","circle","dotted","blue","cloud","striped","blue","color","red","blue","green",1,3,13,8,4,13,8,4
"741",39,"blue",3,"Good",313,321,121,"square","plain","green","square","striped","blue","cloud","striped","blue","shape","square","cloud","circle",3,1,21,6,4,4,21,6
"742",39,"blue",2,"VeryGood",323,331,131,"square","striped","green","square","dotted","blue","cloud","dotted","blue","shape","square","cloud","circle",3,1,24,9,7,9,24,7
"743",39,"plain",1,"VeryGood",312,231,212,"square","plain","red","circle","dotted","blue","circle","plain","red","shape","square","cloud","circle",1,1,12,8,11,12,8,11
"744",39,"red",2,"VeryGood",212,112,121,"circle","plain","red","cloud","plain","red","cloud","striped","blue","shape","square","cloud","circle",3,1,11,10,4,10,11,4
"745",39,"blue",1,"VeryGood",311,111,132,"square","plain","blue","cloud","plain","blue","cloud","dotted","red","shape","square","cloud","circle",3,1,3,1,16,3,1,16
"746",39,"striped",3,"Good",132,123,223,"cloud","dotted","red","cloud","striped","green","circle","striped","green","shape","square","cloud","circle",2,1,16,22,23,23,16,22
"747",39,"striped",2,"Good",322,122,111,"square","striped","red","cloud","striped","red","cloud","plain","blue","shape","square","cloud","circle",2,1,15,13,1,13,15,1
"748",39,"green",3,"Good",311,133,233,"square","plain","blue","cloud","dotted","green","circle","dotted","green","shape","square","cloud","circle",3,1,3,25,26,26,3,25
"749",39,"blue",3,"VeryGood",123,111,311,"cloud","striped","green","cloud","plain","blue","square","plain","blue","shape","square","cloud","circle",3,1,22,1,3,3,22,1
"750",39,"green",2,"VeryGood",332,323,123,"square","dotted","red","square","striped","green","cloud","striped","green","shape","square","cloud","circle",3,1,18,24,22,24,18,22
"751",39,"red",1,"Good",232,332,321,"circle","dotted","red","square","dotted","red","square","striped","blue","shape","square","cloud","circle",3,1,17,18,6,17,18,6
"752",39,"green",1,"Good",233,211,133,"circle","dotted","green","circle","plain","blue","cloud","dotted","green","shape","square","cloud","circle",3,1,26,2,25,26,2,25
"753",39,"plain",3,"VeryGood",132,113,313,"cloud","dotted","red","cloud","plain","green","square","plain","green","shape","square","cloud","circle",1,1,16,19,21,21,16,19
"754",39,"plain",3,"Good",331,113,213,"square","dotted","blue","cloud","plain","green","circle","plain","green","shape","square","cloud","circle",1,1,9,19,20,20,9,19
"755",39,"green",3,"VeryGood",231,113,313,"circle","dotted","blue","cloud","plain","green","square","plain","green","shape","square","cloud","circle",3,1,8,19,21,21,8,19
"756",39,"striped",3,"Good",121,333,221,"cloud","striped","blue","square","dotted","green","circle","striped","blue","shape","square","cloud","circle",2,1,4,27,5,5,4,27
"757",39,"red",2,"Good",211,232,132,"circle","plain","blue","circle","dotted","red","cloud","dotted","red","shape","square","cloud","circle",3,1,2,17,16,17,2,16
"758",39,"red",3,"Good",332,123,132,"square","dotted","red","cloud","striped","green","cloud","dotted","red","shape","square","cloud","circle",3,1,18,22,16,16,18,22
"759",39,"dotted",2,"VeryGood",221,332,232,"circle","striped","blue","square","dotted","red","circle","dotted","red","shape","square","cloud","circle",1,1,5,18,17,18,5,17
"760",39,"blue",2,"VeryGood",122,311,111,"cloud","striped","red","square","plain","blue","cloud","plain","blue","shape","square","cloud","circle",3,1,13,3,1,3,13,1
"761",40,"green",1,"VeryGood",223,123,332,"circle","striped","green","cloud","striped","green","square","dotted","red","shape","square","circle","cloud",3,1,23,22,18,23,22,18
"762",40,"blue",3,"Good",212,331,231,"circle","plain","red","square","dotted","blue","circle","dotted","blue","shape","square","circle","cloud",3,1,11,9,8,8,11,9
"763",40,"dotted",1,"VeryGood",331,312,131,"square","dotted","blue","square","plain","red","cloud","dotted","blue","shape","square","circle","cloud",1,1,9,12,7,9,12,7
"764",40,"striped",1,"VeryGood",322,222,113,"square","striped","red","circle","striped","red","cloud","plain","green","shape","square","circle","cloud",2,1,15,14,19,15,14,19
"765",40,"plain",3,"VeryGood",232,213,313,"circle","dotted","red","circle","plain","green","square","plain","green","shape","square","circle","cloud",1,1,17,20,21,21,17,20
"766",40,"blue",2,"Good",221,121,332,"circle","striped","blue","cloud","striped","blue","square","dotted","red","shape","square","circle","cloud",3,1,5,4,18,4,5,18
"767",40,"plain",2,"VeryGood",231,312,212,"circle","dotted","blue","square","plain","red","circle","plain","red","shape","square","circle","cloud",1,1,8,12,11,12,8,11
"768",40,"green",1,"VeryGood",313,221,213,"square","plain","green","circle","striped","blue","circle","plain","green","shape","square","circle","cloud",3,1,21,5,20,21,5,20
"769",40,"red",1,"VeryGood",332,121,132,"square","dotted","red","cloud","striped","blue","cloud","dotted","red","shape","square","circle","cloud",3,1,18,4,16,18,4,16
"770",40,"blue",1,"VeryGood",331,231,223,"square","dotted","blue","circle","dotted","blue","circle","striped","green","shape","square","circle","cloud",3,1,9,8,23,9,8,23
"771",40,"green",3,"VeryGood",123,112,323,"cloud","striped","green","cloud","plain","red","square","striped","green","shape","square","circle","cloud",3,1,22,10,24,24,22,10
"772",40,"dotted",2,"VeryGood",212,333,133,"circle","plain","red","square","dotted","green","cloud","dotted","green","shape","square","circle","cloud",1,1,11,27,25,27,11,25
"773",40,"plain",3,"VeryGood",322,111,211,"square","striped","red","cloud","plain","blue","circle","plain","blue","shape","square","circle","cloud",1,1,15,1,2,2,15,1
"774",40,"blue",3,"VeryGood",221,213,321,"circle","striped","blue","circle","plain","green","square","striped","blue","shape","square","circle","cloud",3,1,5,20,6,6,5,20
"775",40,"dotted",3,"VeryGood",132,113,332,"cloud","dotted","red","cloud","plain","green","square","dotted","red","shape","square","circle","cloud",1,1,16,19,18,18,16,19
"776",40,"plain",3,"VeryGood",111,223,211,"cloud","plain","blue","circle","striped","green","circle","plain","blue","shape","square","circle","cloud",1,1,1,23,2,2,1,23
"777",40,"green",1,"VeryGood",223,123,131,"circle","striped","green","cloud","striped","green","cloud","dotted","blue","shape","square","circle","cloud",3,1,23,22,7,23,22,7
"778",40,"striped",1,"VeryGood",323,223,231,"square","striped","green","circle","striped","green","circle","dotted","blue","shape","square","circle","cloud",2,1,24,23,8,24,23,8
"779",40,"red",2,"VeryGood",333,312,112,"square","dotted","green","square","plain","red","cloud","plain","red","shape","square","circle","cloud",3,1,27,12,10,12,27,10
"780",40,"plain",1,"VeryGood",213,331,113,"circle","plain","green","square","dotted","blue","cloud","plain","green","shape","square","circle","cloud",1,1,20,9,19,20,9,19
"781",41,"green",2,"Good",213,113,122,"circle","plain","green","cloud","plain","green","cloud","striped","red","shape","circle","cloud","square",3,1,20,19,13,19,20,13
"782",41,"striped",2,"Good",213,321,121,"circle","plain","green","square","striped","blue","cloud","striped","blue","shape","circle","cloud","square",2,1,20,6,4,6,20,4
"783",41,"green",2,"Bad",233,221,133,"circle","dotted","green","circle","striped","blue","cloud","dotted","green","shape","circle","cloud","square",3,1,26,5,25,5,26,25
"784",41,"dotted",1,"VeryGood",132,332,223,"cloud","dotted","red","square","dotted","red","circle","striped","green","shape","circle","cloud","square",1,1,16,18,23,16,18,23
"785",41,"red",3,"VeryGood",332,213,132,"square","dotted","red","circle","plain","green","cloud","dotted","red","shape","circle","cloud","square",3,1,18,20,16,16,18,20
"786",41,"red",1,"Good",332,132,321,"square","dotted","red","cloud","dotted","red","square","striped","blue","shape","circle","cloud","square",3,1,18,16,6,18,16,6
"787",41,"plain",3,"Good",223,111,311,"circle","striped","green","cloud","plain","blue","square","plain","blue","shape","circle","cloud","square",1,1,23,1,3,3,23,1
"788",41,"red",2,"VeryGood",331,122,322,"square","dotted","blue","cloud","striped","red","square","striped","red","shape","circle","cloud","square",3,1,9,13,15,13,9,15
"789",41,"blue",1,"VeryGood",221,312,321,"circle","striped","blue","square","plain","red","square","striped","blue","shape","circle","cloud","square",3,1,5,12,6,5,12,6
"790",41,"blue",2,"Good",231,131,222,"circle","dotted","blue","cloud","dotted","blue","circle","striped","red","shape","circle","cloud","square",3,1,8,7,14,7,8,14
"791",41,"striped",3,"Good",221,232,321,"circle","striped","blue","circle","dotted","red","square","striped","blue","shape","circle","cloud","square",2,1,5,17,6,6,5,17
"792",41,"striped",2,"Good",123,323,332,"cloud","striped","green","square","striped","green","square","dotted","red","shape","circle","cloud","square",2,1,22,24,18,24,22,18
"793",41,"blue",3,"VeryGood",333,111,211,"square","dotted","green","cloud","plain","blue","circle","plain","blue","shape","circle","cloud","square",3,1,27,1,2,2,27,1
"794",41,"plain",2,"Good",223,312,112,"circle","striped","green","square","plain","red","cloud","plain","red","shape","circle","cloud","square",1,1,23,12,10,12,23,10
"795",41,"red",2,"Good",333,312,112,"square","dotted","green","square","plain","red","cloud","plain","red","shape","circle","cloud","square",3,1,27,12,10,12,27,10
"796",41,"striped",1,"Good",321,212,121,"square","striped","blue","circle","plain","red","cloud","striped","blue","shape","circle","cloud","square",2,1,6,11,4,6,11,4
"797",41,"dotted",3,"VeryGood",333,122,133,"square","dotted","green","cloud","striped","red","cloud","dotted","green","shape","circle","cloud","square",1,1,27,13,25,25,27,13
"798",41,"striped",1,"Good",321,312,121,"square","striped","blue","square","plain","red","cloud","striped","blue","shape","circle","cloud","square",2,1,6,12,4,6,12,4
"799",41,"green",3,"Bad",213,313,231,"circle","plain","green","square","plain","green","circle","dotted","blue","shape","circle","cloud","square",3,1,20,21,8,8,20,21
"800",41,"dotted",2,"VeryGood",211,132,332,"circle","plain","blue","cloud","dotted","red","square","dotted","red","shape","circle","cloud","square",1,1,2,16,18,16,2,18
"801",42,"plain",2,"Good",323,113,112,"square","striped","green","cloud","plain","green","cloud","plain","red","color","red","blue","green",1,3,24,19,10,19,24,10
"802",42,"cloud",1,"VeryGood",112,113,331,"cloud","plain","red","cloud","plain","green","square","dotted","blue","color","red","blue","green",1,3,10,19,9,10,19,9
"803",42,"dotted",1,"Good",133,312,131,"cloud","dotted","green","square","plain","red","cloud","dotted","blue","color","red","blue","green",1,3,25,12,7,25,12,7
"804",42,"striped",3,"Good",321,113,323,"square","striped","blue","cloud","plain","green","square","striped","green","color","red","blue","green",2,3,6,19,24,24,6,19
"805",42,"plain",1,"Good",213,133,212,"circle","plain","green","cloud","dotted","green","circle","plain","red","color","red","blue","green",1,3,20,25,11,20,25,11
"806",42,"square",3,"VeryGood",311,132,312,"square","plain","blue","cloud","dotted","red","square","plain","red","color","red","blue","green",1,3,3,16,12,12,3,16
"807",42,"square",2,"Good",233,321,322,"circle","dotted","green","square","striped","blue","square","striped","red","color","red","blue","green",1,3,26,6,15,6,26,15
"808",42,"striped",2,"Good",122,123,211,"cloud","striped","red","cloud","striped","green","circle","plain","blue","color","red","blue","green",2,3,13,22,2,22,13,2
"809",42,"cloud",2,"Good",321,133,131,"square","striped","blue","cloud","dotted","green","cloud","dotted","blue","color","red","blue","green",1,3,6,25,7,25,6,7
"810",42,"cloud",2,"VeryGood",111,112,332,"cloud","plain","blue","cloud","plain","red","square","dotted","red","color","red","blue","green",1,3,1,10,18,10,1,18
"811",42,"striped",2,"VeryGood",211,121,123,"circle","plain","blue","cloud","striped","blue","cloud","striped","green","color","red","blue","green",2,3,2,4,22,4,2,22
"812",42,"square",2,"Good",332,331,123,"square","dotted","red","square","dotted","blue","cloud","striped","green","color","red","blue","green",1,3,18,9,22,9,18,22
"813",42,"cloud",2,"Good",211,133,132,"circle","plain","blue","cloud","dotted","green","cloud","dotted","red","color","red","blue","green",1,3,2,25,16,25,2,16
"814",42,"circle",1,"Good",223,312,222,"circle","striped","green","square","plain","red","circle","striped","red","color","red","blue","green",1,3,23,12,14,23,12,14
"815",42,"plain",2,"Bad",111,331,112,"cloud","plain","blue","square","dotted","blue","cloud","plain","red","color","red","blue","green",1,3,1,9,10,9,1,10
"816",42,"circle",2,"VeryGood",111,231,233,"cloud","plain","blue","circle","dotted","blue","circle","dotted","green","color","red","blue","green",1,3,1,8,26,8,1,26
"817",42,"circle",2,"Good",131,213,212,"cloud","dotted","blue","circle","plain","green","circle","plain","red","color","red","blue","green",1,3,7,20,11,20,7,11
"818",42,"plain",1,"VeryGood",112,232,113,"cloud","plain","red","circle","dotted","red","cloud","plain","green","color","red","blue","green",1,3,10,17,19,10,17,19
"819",42,"cloud",2,"Good",221,113,111,"circle","striped","blue","cloud","plain","green","cloud","plain","blue","color","red","blue","green",1,3,5,19,1,19,5,1
"820",42,"square",2,"Good",332,333,222,"square","dotted","red","square","dotted","green","circle","striped","red","color","red","blue","green",1,3,18,27,14,27,18,14
"821",43,"blue",3,"Good",312,231,131,"square","plain","red","circle","dotted","blue","cloud","dotted","blue","shape","circle","cloud","square",3,1,12,8,7,7,12,8
"822",43,"green",2,"Good",223,123,132,"circle","striped","green","cloud","striped","green","cloud","dotted","red","shape","circle","cloud","square",3,1,23,22,16,22,23,16
"823",43,"dotted",2,"Good",132,332,221,"cloud","dotted","red","square","dotted","red","circle","striped","blue","shape","circle","cloud","square",1,1,16,18,5,18,16,5
"824",43,"plain",1,"Good",111,133,211,"cloud","plain","blue","cloud","dotted","green","circle","plain","blue","shape","circle","cloud","square",1,1,1,25,2,1,25,2
"825",43,"red",1,"VeryGood",122,322,313,"cloud","striped","red","square","striped","red","square","plain","green","shape","circle","cloud","square",3,1,13,15,21,13,15,21
"826",43,"blue",2,"Good",211,111,333,"circle","plain","blue","cloud","plain","blue","square","dotted","green","shape","circle","cloud","square",3,1,2,1,27,1,2,27
"827",43,"red",1,"VeryGood",222,133,322,"circle","striped","red","cloud","dotted","green","square","striped","red","shape","circle","cloud","square",3,1,14,25,15,14,25,15
"828",43,"striped",2,"VeryGood",331,223,323,"square","dotted","blue","circle","striped","green","square","striped","green","shape","circle","cloud","square",2,1,9,23,24,23,9,24
"829",43,"blue",2,"VeryGood",232,221,121,"circle","dotted","red","circle","striped","blue","cloud","striped","blue","shape","circle","cloud","square",3,1,17,5,4,5,17,4
"830",43,"green",3,"VeryGood",133,211,233,"cloud","dotted","green","circle","plain","blue","circle","dotted","green","shape","circle","cloud","square",3,1,25,2,26,26,25,2
"831",43,"green",3,"VeryGood",231,113,213,"circle","dotted","blue","cloud","plain","green","circle","plain","green","shape","circle","cloud","square",3,1,8,19,20,20,8,19
"832",43,"green",1,"Good",333,133,321,"square","dotted","green","cloud","dotted","green","square","striped","blue","shape","circle","cloud","square",3,1,27,25,6,27,25,6
"833",43,"green",3,"VeryGood",333,111,233,"square","dotted","green","cloud","plain","blue","circle","dotted","green","shape","circle","cloud","square",3,1,27,1,26,26,27,1
"834",43,"green",2,"VeryGood",212,133,333,"circle","plain","red","cloud","dotted","green","square","dotted","green","shape","circle","cloud","square",3,1,11,25,27,25,11,27
"835",43,"blue",3,"VeryGood",111,223,211,"cloud","plain","blue","circle","striped","green","circle","plain","blue","shape","circle","cloud","square",3,1,1,23,2,2,1,23
"836",43,"plain",2,"VeryGood",311,211,132,"square","plain","blue","circle","plain","blue","cloud","dotted","red","shape","circle","cloud","square",1,1,3,2,16,2,3,16
"837",43,"blue",1,"VeryGood",121,232,321,"cloud","striped","blue","circle","dotted","red","square","striped","blue","shape","circle","cloud","square",3,1,4,17,6,4,17,6
"838",43,"plain",3,"VeryGood",311,322,211,"square","plain","blue","square","striped","red","circle","plain","blue","shape","circle","cloud","square",1,1,3,15,2,2,3,15
"839",43,"striped",1,"VeryGood",221,113,121,"circle","striped","blue","cloud","plain","green","cloud","striped","blue","shape","circle","cloud","square",2,1,5,19,4,5,19,4
"840",43,"green",3,"VeryGood",231,313,113,"circle","dotted","blue","square","plain","green","cloud","plain","green","shape","circle","cloud","square",3,1,8,21,19,19,8,21
"841",44,"square",1,"VeryGood",322,321,112,"square","striped","red","square","striped","blue","cloud","plain","red","color","red","green","blue",1,3,15,6,10,15,6,10
"842",44,"striped",2,"Good",212,321,323,"circle","plain","red","square","striped","blue","square","striped","green","color","red","green","blue",2,3,11,6,24,6,11,24
"843",44,"circle",1,"Good",231,233,111,"circle","dotted","blue","circle","dotted","green","cloud","plain","blue","color","red","green","blue",1,3,8,26,1,8,26,1
"844",44,"plain",1,"VeryGood",312,313,123,"square","plain","red","square","plain","green","cloud","striped","green","color","red","green","blue",1,3,12,21,22,12,21,22
"845",44,"dotted",1,"VeryGood",132,222,133,"cloud","dotted","red","circle","striped","red","cloud","dotted","green","color","red","green","blue",1,3,16,14,25,16,14,25
"846",44,"striped",3,"VeryGood",121,331,122,"cloud","striped","blue","square","dotted","blue","cloud","striped","red","color","red","green","blue",2,3,4,9,13,13,4,9
"847",44,"dotted",1,"Good",331,332,221,"square","dotted","blue","square","dotted","red","circle","striped","blue","color","red","green","blue",1,3,9,18,5,9,18,5
"848",44,"circle",2,"Good",232,231,322,"circle","dotted","red","circle","dotted","blue","square","striped","red","color","red","green","blue",1,3,17,8,15,8,17,15
"849",44,"cloud",3,"VeryGood",133,323,132,"cloud","dotted","green","square","striped","green","cloud","dotted","red","color","red","green","blue",1,3,25,24,16,16,25,24
"850",44,"striped",3,"Good",222,112,223,"circle","striped","red","cloud","plain","red","circle","striped","green","color","red","green","blue",2,3,14,10,23,23,14,10
"851",44,"dotted",1,"VeryGood",132,211,133,"cloud","dotted","red","circle","plain","blue","cloud","dotted","green","color","red","green","blue",1,3,16,2,25,16,2,25
"852",44,"cloud",2,"Good",331,121,123,"square","dotted","blue","cloud","striped","blue","cloud","striped","green","color","red","green","blue",1,3,9,4,22,4,9,22
"853",44,"striped",2,"VeryGood",323,322,233,"square","striped","green","square","striped","red","circle","dotted","green","color","red","green","blue",2,3,24,15,26,15,24,26
"854",44,"plain",3,"Good",212,123,213,"circle","plain","red","cloud","striped","green","circle","plain","green","color","red","green","blue",1,3,11,22,20,20,11,22
"855",44,"dotted",3,"VeryGood",312,131,133,"square","plain","red","cloud","dotted","blue","cloud","dotted","green","color","red","green","blue",1,3,12,7,25,25,12,7
"856",44,"dotted",1,"Good",231,312,232,"circle","dotted","blue","square","plain","red","circle","dotted","red","color","red","green","blue",1,3,8,12,17,8,12,17
"857",44,"plain",3,"Good",332,113,111,"square","dotted","red","cloud","plain","green","cloud","plain","blue","color","red","green","blue",1,3,18,19,1,1,18,19
"858",44,"square",2,"Good",223,331,332,"circle","striped","green","square","dotted","blue","square","dotted","red","color","red","green","blue",1,3,23,9,18,9,23,18
"859",44,"striped",2,"Good",122,123,332,"cloud","striped","red","cloud","striped","green","square","dotted","red","color","red","green","blue",2,3,13,22,18,22,13,18
"860",44,"plain",3,"Good",223,113,111,"circle","striped","green","cloud","plain","green","cloud","plain","blue","color","red","green","blue",1,3,23,19,1,1,23,19
"861",45,"square",2,"VeryGood",332,322,231,"square","dotted","red","square","striped","red","circle","dotted","blue","pattern","striped","dotted","plain",1,2,18,15,8,15,18,8
"862",45,"cloud",3,"Good",121,213,131,"cloud","striped","blue","circle","plain","green","cloud","dotted","blue","pattern","striped","dotted","plain",1,2,4,20,7,7,4,20
"863",45,"green",3,"Good",112,223,213,"cloud","plain","red","circle","striped","green","circle","plain","green","pattern","striped","dotted","plain",3,2,10,23,20,20,10,23
"864",45,"red",1,"Good",212,111,232,"circle","plain","red","cloud","plain","blue","circle","dotted","red","pattern","striped","dotted","plain",3,2,11,1,17,11,1,17
"865",45,"blue",1,"Good",111,121,312,"cloud","plain","blue","cloud","striped","blue","square","plain","red","pattern","striped","dotted","plain",3,2,1,4,12,1,4,12
"866",45,"green",3,"Good",232,333,313,"circle","dotted","red","square","dotted","green","square","plain","green","pattern","striped","dotted","plain",3,2,17,27,21,21,17,27
"867",45,"square",1,"Good",313,221,323,"square","plain","green","circle","striped","blue","square","striped","green","pattern","striped","dotted","plain",1,2,21,5,24,21,5,24
"868",45,"square",3,"VeryGood",331,232,321,"square","dotted","blue","circle","dotted","red","square","striped","blue","pattern","striped","dotted","plain",1,2,9,17,6,6,9,17
"869",45,"green",3,"Good",321,223,213,"square","striped","blue","circle","striped","green","circle","plain","green","pattern","striped","dotted","plain",3,2,6,23,20,20,6,23
"870",45,"square",3,"Good",323,122,313,"square","striped","green","cloud","striped","red","square","plain","green","pattern","striped","dotted","plain",1,2,24,13,21,21,24,13
"871",45,"square",2,"Good",323,313,212,"square","striped","green","square","plain","green","circle","plain","red","pattern","striped","dotted","plain",1,2,24,21,11,21,24,11
"872",45,"cloud",1,"Good",112,122,311,"cloud","plain","red","cloud","striped","red","square","plain","blue","pattern","striped","dotted","plain",1,2,10,13,3,10,13,3
"873",45,"circle",2,"Good",112,231,221,"cloud","plain","red","circle","dotted","blue","circle","striped","blue","pattern","striped","dotted","plain",1,2,10,8,5,8,10,5
"874",45,"cloud",3,"Good",323,131,111,"square","striped","green","cloud","dotted","blue","cloud","plain","blue","pattern","striped","dotted","plain",1,2,24,7,1,1,24,7
"875",45,"circle",2,"Good",322,213,233,"square","striped","red","circle","plain","green","circle","dotted","green","pattern","striped","dotted","plain",1,2,15,20,26,20,15,26
"876",45,"square",1,"Good",313,323,231,"square","plain","green","square","striped","green","circle","dotted","blue","pattern","striped","dotted","plain",1,2,21,24,8,21,24,8
"877",45,"blue",1,"Good",331,233,321,"square","dotted","blue","circle","dotted","green","square","striped","blue","pattern","striped","dotted","plain",3,2,9,26,6,9,26,6
"878",45,"circle",2,"Good",332,213,223,"square","dotted","red","circle","plain","green","circle","striped","green","pattern","striped","dotted","plain",1,2,18,20,23,20,18,23
"879",45,"cloud",3,"Good",122,233,132,"cloud","striped","red","circle","dotted","green","cloud","dotted","red","pattern","striped","dotted","plain",1,2,13,26,16,16,13,26
"880",45,"blue",1,"Good",111,131,312,"cloud","plain","blue","cloud","dotted","blue","square","plain","red","pattern","striped","dotted","plain",3,2,1,7,12,1,7,12
"881",46,"circle",2,"VeryGood",231,211,312,"circle","dotted","blue","circle","plain","blue","square","plain","red","pattern","plain","dotted","striped",1,2,8,2,12,2,8,12
