"","workerData","model","softness","obedience","alpha","type","cross_validated","Nr"
"371",0.826901101453255,0.777776111119444,"0.2","0",NA,"simpleRSA","no",2
"372",0.173098898546745,0.222223888880556,"0.2","0",NA,"simpleRSA","no",2
"373",1,1,"0.2","0",NA,"simpleRSA","no",2
"374",0.733987541335879,0.75,"0.2","0",NA,"simpleRSA","no",2
"375",0.140734555725762,0.125,"0.2","0",NA,"simpleRSA","no",2
"376",0.125277902938359,0.125,"0.2","0",NA,"simpleRSA","no",2
"377",1,1,"0.2","0",NA,"simpleRSA","no",2
"378",0.847022049151057,0.857140714296429,"0.2","0",NA,"simpleRSA","no",2
"379",0.152977950848943,0.142859285703571,"0.2","0",NA,"simpleRSA","no",2
"380",1,1,"0.2","0",NA,"simpleRSA","no",2
"381",0.835138990450015,0.777776111119444,"0.2","0",NA,"simpleRSA","no",2
"382",0.164861009549985,0.222223888880556,"0.2","0",NA,"simpleRSA","no",2
