"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"823","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","321","112","6","6","10"
"824","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","331","212","123","9","11","22"
"825","0.431","0.152","0.115","0.094","0.094","0.115","-1","-1","-1","321","133","132","331","25","16","9"
"826","0.359","0.195","0.125","0.195","0.125","-1","-1","-1","-1","322b","111","113","313","1","19","21"
"827","0.234","0.11","0.234","0.11","0.091","0.11","0.11","-1","-1","22b1","123","132","331","22","16","9"
"828","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","331","23","23","9"
"829","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","211","211","13","2","2"
"830","0.294","0.112","0.162","0.136","0.162","0.136","-1","-1","-1","22a2b","132","111","211","16","1","2"
"831","0.159","0.154","0.154","0.19","0.152","0.19","-1","-1","-1","321","333","313","223","27","21","23"
"832","0.118","0.118","0.138","0.118","0.118","0.138","0.115","0.138","-1","211","122","233","313","13","26","21"
"833","0.241","0.241","0.296","0.222","-1","-1","-1","-1","-1","332","322","332","332","15","18","18"
"834","0.192","0.188","0.216","0.188","0.216","-1","-1","-1","-1","322b","213","113","233","20","19","26"
"835","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","213","213","13","20","20"
"836","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","233","233","12","26","26"
"837","0.159","0.154","0.154","0.19","0.152","0.19","-1","-1","-1","321","313","333","322","21","27","15"
"838","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","223","111","18","23","1"
"839","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","213","132","321","20","16","6"
"840","0.241","0.241","0.222","0.296","-1","-1","-1","-1","-1","332","121","121","111","4","4","1"
"841","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","111","111","111","1","1","1"
"842","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","311","22","22","3"
"843","0.324","0.113","0.113","0.113","0.113","0.113","0.113","-1","-1","311","112","311","213","10","3","20"
"844","0.157","0.158","0.238","0.13","0.157","0.158","-1","-1","-1","22a2b","131","332","111","7","18","1"
"845","0.195","0.126","0.195","0.126","0.104","0.126","0.126","-1","-1","22b1","121","132","233","4","16","26"
"846","0.104","0.126","0.126","0.195","0.126","0.195","0.126","-1","-1","22b1","232","131","321","17","7","6"
"847","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"848","0.319","0.131","0.21","0.131","0.21","-1","-1","-1","-1","322a","121","323","323","4","24","24"
"849","0.297","0.297","0.232","0.174","-1","-1","-1","-1","-1","332","112","312","312","10","12","12"
"850","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","233","233","12","26","26"
"851","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","321","19","19","6"
"852","0.728","0.115","0.021","0.115","0.021","-1","-1","-1","-1","322b","331","321","322","9","6","15"
"853","0.424","0.032","0.424","0.032","0.026","0.032","0.032","-1","-1","22b1","222","123","131","14","22","7"
"854","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","233","233","12","26","26"
"855","0.447","0.447","0.046","0.061","-1","-1","-1","-1","-1","332","131","131","231","7","7","8"
"856","0.728","0.115","0.021","0.115","0.021","-1","-1","-1","-1","322b","321","121","311","6","4","3"
"857","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","311","311","122","3","3","13"
"858","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","211","122","333","2","13","27"
"859","0.026","0.032","0.032","0.424","0.032","0.424","0.032","-1","-1","22b1","122","221","311","13","5","3"
"860","0.728","0.115","0.021","0.115","0.021","-1","-1","-1","-1","322b","232","231","222","17","8","14"
"861","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"862","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","322","322","111","15","15","1"
"863","0.223","0.192","0.196","0.192","0.196","-1","-1","-1","-1","322b","332","331","132","18","9","16"
"864","0.202","0.177","0.144","0.144","0.177","0.157","-1","-1","-1","321","321","332","312","6","18","12"
"865","0.223","0.192","0.196","0.192","0.196","-1","-1","-1","-1","322b","121","131","331","4","7","9"
"866","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","223","131","312","23","7","12"
"867","0.128","0.169","0.128","0.169","0.118","0.118","0.169","-1","-1","22a1","333","332","221","27","18","5"
"868","0.202","0.177","0.144","0.144","0.177","0.157","-1","-1","-1","321","211","233","223","2","26","23"
"869","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","132","132","132","16","16","16"
"870","0.185","0.136","0.136","0.136","0.136","0.136","0.136","-1","-1","311","211","131","321","2","7","6"
"871","0.19","0.141","0.099","0.099","0.141","0.19","0.141","-1","-1","22a1","131","121","312","7","4","12"
"872","0.272","0.061","0.272","0.061","0.061","0.272","-1","-1","-1","22b2b","232","331","312","17","9","12"
"873","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"874","0.099","0.099","0.141","0.19","0.141","0.19","0.141","-1","-1","22a1","312","131","231","12","7","8"
"875","0.397","0.397","0.069","0.069","0.069","-1","-1","-1","-1","331","331","231","131","9","8","7"
"876","0.099","0.099","0.141","0.19","0.141","0.19","0.141","-1","-1","22a1","232","313","113","17","21","19"
"877","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","311","311","122","3","3","13"
"878","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","313","313","14","21","21"
"879","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","221","113","18","5","19"
"880","0.397","0.397","0.069","0.069","0.069","-1","-1","-1","-1","331","323","322","321","24","15","6"
"881","0.354","0.195","0.127","0.195","0.127","-1","-1","-1","-1","322b","112","132","232","10","16","17"
"882","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","212","212","321","11","11","6"
"883","0.41","0.113","0.182","0.113","0.182","-1","-1","-1","-1","322a","112","121","121","10","4","4"
"884","0.24","0.094","0.24","0.094","0.094","0.24","-1","-1","-1","22b2b","233","323","331","26","24","9"
"885","0.41","0.113","0.182","0.113","0.182","-1","-1","-1","-1","322a","211","223","223","2","23","23"
"886","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","233","12","12","26"
"887","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","132","132","213","16","16","20"
"888","0.092","0.112","0.112","0.231","0.112","0.231","0.112","-1","-1","22b1","113","312","222","19","12","14"
"889","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","221","113","18","5","19"
"890","0.422","0.117","0.153","0.117","0.095","0.095","-1","-1","-1","321","322","123","121","15","22","4"
"891","0.205","0.153","0.245","0.153","0.245","-1","-1","-1","-1","322a","113","113","121","19","19","4"
"892","0.116","0.116","0.137","0.116","0.116","0.137","0.125","0.137","-1","211","311","123","233","3","22","26"
"893","0.116","0.116","0.137","0.125","0.137","0.116","0.116","0.137","-1","211","333","221","122","27","5","13"
"894","0.184","0.182","0.148","0.148","0.182","0.155","-1","-1","-1","321","222","132","112","14","16","10"
"895","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","333","211","13","27","2"
"896","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","132","132","211","16","16","2"
"897","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","223","332","1","23","18"
"898","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","112","112","112","10","10","10"
"899","0.146","0.19","0.146","0.19","0.172","0.156","-1","-1","-1","22a2b","222","223","312","14","23","12"
"900","0.175","0.159","0.175","0.159","0.159","0.175","-1","-1","-1","22b2b","112","232","213","10","17","20"
"901","0.441","0.441","0.04","0.04","0.04","-1","-1","-1","-1","331","331","311","321","9","3","6"
"902","0.401","0.401","0.113","0.085","-1","-1","-1","-1","-1","332","123","223","223","22","23","23"
"903","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"904","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","233","321","112","26","6","10"
"905","0.347","0.064","0.052","0.064","0.064","0.347","0.064","-1","-1","22b1","233","211","123","26","2","22"
"906","0.719","0.054","0.086","0.054","0.086","-1","-1","-1","-1","322a","122","212","212","13","11","11"
"907","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"908","0.719","0.054","0.086","0.054","0.086","-1","-1","-1","-1","322a","322","322","121","15","15","4"
"909","0.154","0.075","0.481","0.062","0.154","0.075","-1","-1","-1","22a2b","122","321","331","13","6","9"
"910","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","112","233","321","10","26","6"
"911","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","211","211","13","2","2"
"912","0.026","0.196","0.196","0.242","0.098","0.242","-1","-1","-1","321","333","323","113","27","24","19"
"913","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","231","312","312","8","12","12"
"914","0.057","0.057","0.295","0.295","0.295","-1","-1","-1","-1","331","333","133","233","27","25","26"
"915","0.014","0.164","0.164","0.164","0.164","0.164","0.164","-1","-1","311","122","113","131","13","19","7"
"916","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","131","213","7","7","20"
"917","0.066","0.267","0.066","0.267","0.267","0.066","-1","-1","-1","22b2b","321","332","231","6","18","8"
"918","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","122","213","13","13","20"
"919","0.057","0.057","0.295","0.295","0.295","-1","-1","-1","-1","331","331","311","321","9","3","6"
"920","0.097","0.266","0.097","0.266","0.054","0.219","-1","-1","-1","22a2b","121","122","332","4","13","18"
"921","0.129","0.129","0.318","0.424","-1","-1","-1","-1","-1","332","223","223","222","23","23","14"
"922","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","211","22","22","2"
"923","0.059","0.13","0.34","0.13","0.34","-1","-1","-1","-1","322b","121","321","322","4","6","15"
"924","0.064","0.269","0.064","0.269","0.269","0.064","-1","-1","-1","22b2b","323","331","233","24","9","26"
"925","0.154","0.187","0.187","0.049","0.187","0.049","0.187","-1","-1","22b1","322","221","132","15","5","16"
"926","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","121","121","27","4","4"
"927","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","233","233","233","26","26","26"
"928","0.041","0.184","0.295","0.184","0.295","-1","-1","-1","-1","322a","133","112","112","25","10","10"
"929","0.041","0.184","0.295","0.184","0.295","-1","-1","-1","-1","322a","321","131","131","6","7","7"
"930","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","331","212","123","9","11","22"
"931","0.115","0.115","0.164","0.139","0.164","0.139","0.164","-1","-1","22a1","131","323","223","7","24","23"
"932","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","233","233","312","26","26","12"
"933","0.11","0.134","0.134","0.178","0.134","0.178","0.134","-1","-1","22b1","131","332","222","7","18","14"
"934","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","312","221","133","12","5","25"
"935","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","233","311","13","26","3"
"936","0.178","0.134","0.11","0.134","0.134","0.178","0.134","-1","-1","22b1","122","332","311","13","18","3"
"937","0.112","0.112","0.132","0.157","0.132","0.112","0.112","0.132","-1","211","231","132","313","8","16","21"
"938","0.139","0.164","0.115","0.115","0.164","0.139","0.164","-1","-1","22a1","331","321","212","9","6","11"
"939","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"940","0.178","0.134","0.178","0.134","0.11","0.134","0.134","-1","-1","22b1","133","332","321","25","18","6"
"941","0.387","0.085","0.161","0.103","0.161","0.103","-1","-1","-1","22a2b","322","331","131","15","9","7"
"942","0.368","0.368","0.113","0.151","-1","-1","-1","-1","-1","332","223","223","233","23","23","26"
"943","0.399","0.399","0.067","0.067","0.067","-1","-1","-1","-1","331","131","132","133","7","16","25"
"944","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","111","323","323","1","24","24"
"945","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","331","331","112","9","9","10"
"946","0.368","0.368","0.151","0.113","-1","-1","-1","-1","-1","332","332","322","322","18","15","15"
"947","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","321","19","19","6"
"948","0.399","0.399","0.067","0.067","0.067","-1","-1","-1","-1","331","112","113","111","10","19","1"
"949","0.191","0.141","0.191","0.141","0.098","0.098","0.141","-1","-1","22a1","321","212","213","6","11","20"
"950","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","222","222","7","14","14"
"951","0.114","0.139","0.139","0.165","0.139","0.165","0.139","-1","-1","22b1","222","121","331","14","4","9"
"952","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","213","213","7","20","20"
"953","0.165","0.139","0.165","0.139","0.114","0.139","0.139","-1","-1","22b1","233","212","331","26","11","9"
"954","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","212","212","25","11","11"
"955","0.198","0.145","0.152","0.177","0.152","0.177","-1","-1","-1","22a2b","121","113","321","4","19","6"
"956","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","231","231","231","8","8","8"
"957","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","232","321","113","17","6","19"
"958","0.114","0.139","0.139","0.165","0.139","0.165","0.139","-1","-1","22b1","112","313","222","10","21","14"
"959","0.192","0.141","0.192","0.141","0.141","0.192","-1","-1","-1","22b2b","111","122","321","1","13","6"
"960","0.198","0.145","0.152","0.177","0.152","0.177","-1","-1","-1","22a2b","322","222","211","15","14","2"
"961","0.085","0.085","0.122","0.232","0.122","0.232","0.122","-1","-1","22a1","312","212","121","12","11","4"
"962","0.818","0.076","0.029","0.024","0.024","0.029","-1","-1","-1","321","133","131","232","25","7","17"
"963","0.148","0.064","0.148","0.064","0.524","0.052","-1","-1","-1","22a2b","121","122","312","4","13","12"
"964","0.774","0.043","0.069","0.043","0.069","-1","-1","-1","-1","322a","123","313","313","22","21","21"
"965","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"966","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","313","131","131","21","7","7"
"967","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","122","213","13","13","20"
"968","0.369","0.054","0.369","0.054","0.045","0.054","0.054","-1","-1","22b1","211","233","112","2","26","10"
"969","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","131","24","24","7"
"970","0.818","0.024","0.024","0.029","0.076","0.029","-1","-1","-1","321","133","123","313","25","22","21"
"971","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","211","322","25","2","15"
"972","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"973","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","223","332","1","23","18"
"974","0.149","0.182","0.149","0.182","0.187","0.15","-1","-1","-1","22a2b","322","321","212","15","6","11"
"975","0.211","0.174","0.141","0.141","0.174","0.158","-1","-1","-1","321","321","332","312","6","18","12"
"976","0.118","0.118","0.168","0.13","0.168","0.13","0.168","-1","-1","22a1","223","323","131","23","24","7"
"977","0.149","0.182","0.187","0.15","0.149","0.182","-1","-1","-1","22a2b","311","321","112","3","6","10"
"978","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","321","19","19","6"
"979","0.263","0.263","0.203","0.271","-1","-1","-1","-1","-1","332","223","223","323","23","23","24"
"980","0.157","0.142","0.157","0.142","0.117","0.142","0.142","-1","-1","22b1","212","233","331","11","26","9"
"981","0.173","0.136","0.112","0.136","0.136","0.173","0.136","-1","-1","22b1","232","223","112","17","23","10"
"982","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","112","233","6","10","26"
"983","0.113","0.113","0.133","0.152","0.133","0.113","0.113","0.133","-1","211","231","132","313","8","16","21"
"984","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"985","0.173","0.136","0.112","0.136","0.136","0.173","0.136","-1","-1","22b1","131","311","322","7","3","15"
"986","0.198","0.135","0.198","0.135","0.135","0.198","-1","-1","-1","22b2b","232","333","322","17","27","15"
"987","0.266","0.141","0.226","0.141","0.226","-1","-1","-1","-1","322a","212","212","313","11","11","21"
"988","0.208","0.142","0.153","0.172","0.153","0.172","-1","-1","-1","22a2b","111","133","333","1","25","27"
"989","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","111","111","111","1","1","1"
"990","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"991","0.387","0.085","0.161","0.103","0.161","0.103","-1","-1","-1","22a2b","212","112","121","11","10","4"
"992","0.301","0.109","0.093","0.093","0.109","0.093","0.093","0.109","-1","211","312","221","233","12","5","26"
"993","0.4","0.4","0.067","0.067","0.067","-1","-1","-1","-1","331","321","331","311","6","9","3"
"994","0.098","0.098","0.141","0.191","0.141","0.191","0.141","-1","-1","22a1","312","112","233","12","10","26"
"995","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","322","133","211","15","25","2"
"996","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","232","232","232","17","17","17"
"997","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"998","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","312","131","223","12","7","23"
"999","0.705","0.049","0.049","0.049","0.049","0.049","0.049","-1","-1","311","132","231","333","16","8","27"
"1000","0.4","0.4","0.067","0.067","0.067","-1","-1","-1","-1","331","323","322","321","24","15","6"
"1001","0.11","0.11","0.157","0.154","0.157","0.154","0.157","-1","-1","22a1","112","233","333","10","26","27"
"1002","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","121","121","333","4","4","27"
"1003","0.365","0.122","0.195","0.122","0.195","-1","-1","-1","-1","322a","333","223","223","27","23","23"
"1004","0.154","0.157","0.154","0.157","0.11","0.11","0.157","-1","-1","22a1","311","233","232","3","26","17"
"1005","0.098","0.119","0.119","0.213","0.119","0.213","0.119","-1","-1","22b1","313","123","221","21","22","5"
"1006","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","331","14","14","9"
"1007","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","323","323","323","24","24","24"
"1008","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","112","333","5","10","27"
"1009","0.393","0.101","0.101","0.101","0.101","0.101","0.101","-1","-1","311","123","112","131","22","10","7"
"1010","0.264","0.121","0.16","0.147","0.16","0.147","-1","-1","-1","22a2b","333","133","112","27","25","10"
"1011","0.179","0.179","0.214","0.214","0.214","-1","-1","-1","-1","331","121","111","131","4","1","7"
"1012","0.106","0.14","0.119","0.119","0.14","0.119","0.119","0.14","-1","211","222","211","133","14","2","25"
"1013","0.124","0.156","0.128","0.156","0.156","0.124","0.156","-1","-1","22b1","322","311","132","15","3","16"
"1014","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","112","233","6","10","26"
"1015","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","123","123","2","22","22"
"1016","0.231","0.231","0.231","0.308","-1","-1","-1","-1","-1","332","213","213","212","20","20","11"
"1017","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"1018","0.231","0.231","0.308","0.231","-1","-1","-1","-1","-1","332","332","312","312","18","12","12"
"1019","0.124","0.156","0.124","0.156","0.128","0.156","0.156","-1","-1","22b1","113","311","322","19","3","15"
"1020","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"1021","0.117","0.117","0.167","0.133","0.167","0.133","0.167","-1","-1","22a1","313","131","231","21","7","8"
"1022","0.23","0.169","0.137","0.137","0.169","0.159","-1","-1","-1","321","333","223","213","27","23","20"
"1023","0.115","0.139","0.139","0.164","0.139","0.164","0.139","-1","-1","22b1","313","223","112","21","23","10"
"1024","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","111","223","18","1","23"
"1025","0.243","0.243","0.171","0.171","0.171","-1","-1","-1","-1","331","333","133","233","27","25","26"
"1026","0.241","0.194","0.185","0.194","0.185","-1","-1","-1","-1","322b","222","221","122","14","5","13"
"1027","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"1028","0.151","0.177","0.151","0.177","0.197","0.146","-1","-1","-1","22a2b","113","112","332","19","10","18"
"1029","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","233","233","233","26","26","26"
"1030","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","132","132","132","16","16","16"
"1031","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","132","132","213","16","16","20"
"1032","0.066","0.066","0.078","0.501","0.078","0.066","0.066","0.078","-1","211","113","322","221","19","15","5"
"1033","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","213","122","331","20","13","9"
"1034","0.661","0.136","0.033","0.136","0.033","-1","-1","-1","-1","322b","311","312","321","3","12","6"
"1035","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","331","122","213","9","13","20"
"1036","0.832","0.032","0.052","0.032","0.052","-1","-1","-1","-1","322a","113","113","121","19","19","4"
"1037","0.942","0.01","0.01","0.01","0.01","0.01","0.01","-1","-1","311","332","131","233","18","7","26"
"1038","0.066","0.066","0.078","0.501","0.078","0.066","0.066","0.078","-1","211","223","331","132","23","9","16"
"1039","0.311","0.023","0.311","0.023","0.023","0.311","-1","-1","-1","22b2b","321","332","122","6","18","13"
"1040","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","213","213","6","20","20"
"1041","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","223","111","332","23","1","18"
"1042","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","233","233","233","26","26","26"
"1043","0.35","0.196","0.129","0.196","0.129","-1","-1","-1","-1","322b","231","233","223","8","26","23"
"1044","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","333","211","122","27","2","13"
"1045","0.414","0.097","0.097","0.119","0.153","0.119","-1","-1","-1","321","223","233","211","23","26","2"
"1046","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"1047","0.453","0.091","0.091","0.091","0.091","0.091","0.091","-1","-1","311","112","311","213","10","3","20"
"1048","0.161","0.139","0.161","0.139","0.286","0.114","-1","-1","-1","22a2b","333","213","211","27","20","2"
"1049","0.35","0.196","0.129","0.196","0.129","-1","-1","-1","-1","322b","211","111","131","2","1","7"
"1050","0.161","0.139","0.286","0.114","0.161","0.139","-1","-1","-1","22a2b","223","213","111","23","20","1"
"1051","0.11","0.11","0.13","0.11","0.11","0.13","0.17","0.13","-1","211","311","131","222","3","7","14"
"1052","0.302","0.149","0.121","0.121","0.149","0.16","-1","-1","-1","321","212","221","231","11","5","8"
"1053","0.302","0.149","0.121","0.121","0.149","0.16","-1","-1","-1","321","211","233","223","2","26","23"
"1054","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","232","321","113","17","6","19"
"1055","0.157","0.161","0.157","0.161","0.232","0.133","-1","-1","-1","22a2b","331","121","123","9","4","22"
"1056","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","111","323","323","1","24","24"
"1057","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","133","2","2","25"
"1058","0.302","0.16","0.149","0.121","0.121","0.149","-1","-1","-1","321","121","122","323","4","13","24"
"1059","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","233","233","312","26","26","12"
"1060","0.191","0.128","0.191","0.128","0.106","0.128","0.128","-1","-1","22b1","223","232","131","23","17","7"
"1061","0.225","0.193","0.195","0.193","0.195","-1","-1","-1","-1","322b","321","221","222","6","5","14"
"1062","0.261","0.261","0.205","0.273","-1","-1","-1","-1","-1","332","232","232","212","17","17","11"
"1063","0.118","0.118","0.169","0.128","0.169","0.128","0.169","-1","-1","22a1","331","231","123","9","8","22"
"1064","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","312","221","133","12","5","25"
"1065","0.154","0.143","0.118","0.143","0.143","0.154","0.143","-1","-1","22b1","133","122","213","25","13","20"
"1066","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","213","213","13","20","20"
"1067","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","121","18","18","4"
"1068","0.225","0.193","0.195","0.193","0.195","-1","-1","-1","-1","322b","121","321","322","4","6","15"
"1069","0.118","0.118","0.169","0.128","0.169","0.128","0.169","-1","-1","22a1","123","332","232","22","18","17"
"1070","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"1071","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"1072","0.121","0.121","0.173","0.119","0.173","0.119","0.173","-1","-1","22a1","131","231","313","7","8","21"
"1073","0.134","0.152","0.125","0.152","0.152","0.134","0.152","-1","-1","22b1","112","123","232","10","22","17"
"1074","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","333","333","5","27","27"
"1075","0.157","0.155","0.155","0.191","0.152","0.191","-1","-1","-1","321","333","323","312","27","24","12"
"1076","0.191","0.187","0.217","0.187","0.217","-1","-1","-1","-1","322b","222","223","213","14","23","20"
"1077","0.134","0.152","0.134","0.152","0.125","0.152","0.152","-1","-1","22b1","212","111","123","11","1","22"
"1078","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"1079","0.24","0.24","0.223","0.297","-1","-1","-1","-1","-1","332","311","311","111","3","3","1"
"1080","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","212","24","24","11"
"1081","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"1082","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"1083","0.137","0.165","0.137","0.165","0.116","0.116","0.165","-1","-1","22a1","123","121","312","22","4","12"
"1084","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","111","111","27","1","1"
"1085","0.151","0.133","0.113","0.113","0.133","0.113","0.113","0.133","-1","211","321","313","232","6","21","17"
"1086","0.198","0.135","0.198","0.135","0.135","0.198","-1","-1","-1","22b2b","112","232","213","10","17","20"
