"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"806","0.083","0.25","0.083","0.25","0.25","0.083","-1","-1","-1","22b2b","323","221","311","24","5","3"
"807","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","211","211","22","2","2"
"808","0.107","0.254","0.107","0.254","0.069","0.209","-1","-1","-1","22a2b","322","132","133","15","16","25"
"809","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","321","321","19","6","6"
"810","0.152","0.152","0.298","0.398","-1","-1","-1","-1","-1","332","232","232","132","17","17","16"
"811","0.342","0.11","0.11","0.11","0.11","0.11","0.11","-1","-1","311","123","221","322","22","5","15"
"812","0.301","0.197","0.152","0.197","0.152","-1","-1","-1","-1","322b","221","121","122","5","4","13"
"813","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","313","122","8","21","13"
"814","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"815","0.301","0.301","0.228","0.171","-1","-1","-1","-1","-1","332","312","322","322","12","15","15"
"816","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","113","113","6","19","19"
"817","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","113","332","5","19","18"
"818","0.158","0.155","0.245","0.128","0.158","0.155","-1","-1","-1","22a2b","212","311","321","11","3","6"
"819","0.112","0.112","0.16","0.148","0.16","0.148","0.16","-1","-1","22a1","123","223","331","22","23","9"
"820","0.329","0.115","0.115","0.141","0.159","0.141","-1","-1","-1","321","323","313","332","24","21","18"
"821","0.331","0.129","0.206","0.129","0.206","-1","-1","-1","-1","322a","333","322","322","27","15","15"
"822","0.331","0.129","0.206","0.129","0.206","-1","-1","-1","-1","322a","333","333","231","27","27","8"
"823","0.329","0.159","0.141","0.115","0.115","0.141","-1","-1","-1","321","133","333","223","25","27","23"
"824","0.2","0.124","0.2","0.124","0.102","0.124","0.124","-1","-1","22b1","313","111","122","21","1","13"
"825","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","221","12","12","5"
"826","0.111","0.111","0.131","0.161","0.131","0.111","0.111","0.131","-1","211","222","323","131","14","24","7"
"827","0.27","0.27","0.153","0.153","0.153","-1","-1","-1","-1","331","312","322","332","12","15","18"
"828","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","112","233","6","10","26"
"829","0.183","0.132","0.108","0.132","0.132","0.183","0.132","-1","-1","22b1","322","311","132","15","3","16"
"830","0.288","0.137","0.219","0.137","0.219","-1","-1","-1","-1","322a","331","323","323","9","24","24"
"831","0.206","0.127","0.206","0.127","0.127","0.206","-1","-1","-1","22b2b","133","313","111","25","21","1"
"832","0.155","0.166","0.155","0.166","0.221","0.137","-1","-1","-1","22a2b","113","112","332","19","10","18"
"833","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"834","0.183","0.132","0.183","0.132","0.108","0.132","0.132","-1","-1","22b1","331","312","113","9","12","19"
"835","0.272","0.196","0.168","0.196","0.168","-1","-1","-1","-1","322b","132","232","212","16","17","11"
"836","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","121","213","18","4","20"
"837","0.141","0.163","0.114","0.114","0.163","0.141","0.163","-1","-1","22a1","232","323","313","17","24","21"
"838","0.183","0.132","0.183","0.132","0.108","0.132","0.132","-1","-1","22b1","231","212","333","8","11","27"
"839","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","112","333","221","10","27","5"
"840","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","111","111","27","1","1"
"841","0.147","0.142","0.142","0.142","0.142","0.142","0.142","-1","-1","311","212","122","332","11","13","18"
"842","0.123","0.15","0.15","0.139","0.15","0.139","0.15","-1","-1","22b1","122","323","233","13","24","26"
"843","0.168","0.165","0.168","0.165","0.165","0.168","-1","-1","-1","22b2b","221","123","233","5","22","26"
"844","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","211","122","333","2","13","27"
"845","0.12","0.12","0.172","0.121","0.172","0.121","0.172","-1","-1","22a1","213","113","322","20","19","15"
"846","0.246","0.246","0.291","0.218","-1","-1","-1","-1","-1","332","312","311","311","12","3","3"
"847","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","322","322","25","15","15"
"848","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","312","312","312","12","12","12"
"849","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","322","131","213","15","7","20"
"850","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"851","0.123","0.15","0.15","0.139","0.15","0.139","0.15","-1","-1","22b1","122","221","331","13","5","9"
"852","0.191","0.156","0.249","0.156","0.249","-1","-1","-1","-1","322a","313","332","332","21","18","18"
"853","0.246","0.246","0.291","0.218","-1","-1","-1","-1","-1","332","212","222","222","11","14","14"
"854","0.203","0.203","0.198","0.198","0.198","-1","-1","-1","-1","331","221","223","222","5","23","14"
"855","0.144","0.194","0.163","0.16","0.144","0.194","-1","-1","-1","22a2b","333","132","313","27","16","21"
"856","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","221","113","18","5","19"
"857","0.255","0.255","0.21","0.28","-1","-1","-1","-1","-1","332","333","333","332","27","27","18"
"858","0.19","0.18","0.156","0.18","0.147","0.147","-1","-1","-1","321","312","113","111","12","19","1"
"859","0.211","0.152","0.243","0.152","0.243","-1","-1","-1","-1","322a","212","212","122","11","11","13"
"860","0.215","0.191","0.201","0.191","0.201","-1","-1","-1","-1","322b","223","323","221","23","24","5"
"861","0.215","0.191","0.201","0.191","0.201","-1","-1","-1","-1","322b","111","113","121","1","19","4"
"862","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"863","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","132","213","213","16","20","20"
"864","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","232","232","19","17","17"
"865","0.175","0.155","0.147","0.188","0.147","0.188","-1","-1","-1","22a2b","232","221","332","17","5","18"
"866","0.215","0.191","0.201","0.191","0.201","-1","-1","-1","-1","322b","112","111","311","10","1","3"
"867","0.255","0.255","0.21","0.28","-1","-1","-1","-1","-1","332","112","112","113","10","10","19"
"868","0.148","0.146","0.12","0.146","0.146","0.148","0.146","-1","-1","22b1","212","332","323","11","18","24"
"869","0.147","0.188","0.147","0.188","0.175","0.155","-1","-1","-1","22a2b","132","322","133","16","15","25"
"870","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"871","0.036","0.297","0.036","0.297","0.297","0.036","-1","-1","-1","22b2b","333","311","213","27","3","20"
"872","0.074","0.291","0.029","0.24","0.074","0.291","-1","-1","-1","22a2b","221","231","122","5","8","13"
"873","0.036","0.297","0.036","0.297","0.297","0.036","-1","-1","-1","22b2b","232","133","112","17","25","10"
"874","0.019","0.189","0.302","0.189","0.302","-1","-1","-1","-1","322a","212","221","221","11","5","5"
"875","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","133","14","14","25"
"876","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","311","311","14","3","3"
"877","0.056","0.202","0.056","0.202","0.141","0.141","0.202","-1","-1","22a1","233","231","312","26","8","12"
"878","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","331","331","331","9","9","9"
"879","0.129","0.129","0.152","0.025","0.152","0.129","0.129","0.152","-1","211","112","213","331","10","20","9"
"880","0.161","0.196","0.196","0.028","0.196","0.028","0.196","-1","-1","22b1","131","333","213","7","27","20"
"881","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","321","321","321","6","6","6"
"882","0.088","0.088","0.471","0.353","-1","-1","-1","-1","-1","332","213","233","233","20","26","26"
"883","0.025","0.152","0.129","0.129","0.152","0.129","0.129","0.152","-1","211","221","113","132","5","19","16"
"884","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","223","111","332","23","1","18"
"885","0.036","0.297","0.036","0.297","0.297","0.036","-1","-1","-1","22b2b","212","223","122","11","23","13"
"886","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","313","313","13","21","21"
"887","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","131","213","7","7","20"
"888","0.339","0.196","0.134","0.196","0.134","-1","-1","-1","-1","322b","213","223","313","20","23","21"
"889","0.387","0.118","0.189","0.118","0.189","-1","-1","-1","-1","322a","111","111","221","1","1","5"
"890","0.387","0.118","0.189","0.118","0.189","-1","-1","-1","-1","322a","211","211","113","2","2","19"
"891","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","331","331","122","9","9","13"
"892","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","132","132","132","16","16","16"
"893","0.339","0.196","0.134","0.196","0.134","-1","-1","-1","-1","322b","332","232","212","18","17","11"
"894","0.339","0.196","0.134","0.196","0.134","-1","-1","-1","-1","322b","331","333","133","9","27","25"
"895","0.318","0.318","0.208","0.156","-1","-1","-1","-1","-1","332","211","221","221","2","5","5"
"896","0.339","0.196","0.134","0.196","0.134","-1","-1","-1","-1","322b","212","213","232","11","20","17"
"897","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","122","122","27","13","13"
"898","0.234","0.099","0.234","0.099","0.099","0.234","-1","-1","-1","22b2b","132","121","222","16","4","14"
"899","0.387","0.118","0.189","0.118","0.189","-1","-1","-1","-1","322a","331","233","233","9","26","26"
"900","0.339","0.196","0.134","0.196","0.134","-1","-1","-1","-1","322b","213","212","313","20","11","21"
"901","0.202","0.153","0.246","0.153","0.246","-1","-1","-1","-1","322a","123","123","222","22","22","14"
"902","0.17","0.157","0.146","0.191","0.146","0.191","-1","-1","-1","22a2b","311","322","122","3","15","13"
"903","0.202","0.153","0.246","0.153","0.246","-1","-1","-1","-1","322a","111","331","331","1","9","9"
"904","0.181","0.155","0.183","0.149","0.149","0.183","-1","-1","-1","321","232","231","133","17","8","25"
"905","0.12","0.12","0.171","0.124","0.171","0.124","0.171","-1","-1","22a1","311","232","132","3","17","16"
"906","0.181","0.149","0.149","0.183","0.155","0.183","-1","-1","-1","321","333","323","113","27","24","19"
"907","0.124","0.137","0.116","0.116","0.137","0.116","0.116","0.137","-1","211","122","331","313","13","9","21"
"908","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","233","233","312","26","26","12"
"909","0.116","0.116","0.137","0.124","0.137","0.116","0.116","0.137","-1","211","131","223","322","7","23","15"
"910","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","331","23","23","9"
"911","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","213","132","321","20","16","6"
"912","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","231","312","312","8","12","12"
"913","0.251","0.251","0.214","0.285","-1","-1","-1","-1","-1","332","323","323","123","24","24","22"
"914","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","212","212","25","11","11"
"915","0.173","0.16","0.173","0.16","0.16","0.173","-1","-1","-1","22b2b","223","212","122","23","11","13"
"916","0.133","0.133","0.156","0.133","0.133","0.156","0.002","0.156","-1","211","213","122","332","20","13","18"
"917","0","0.221","0.221","0.272","0.015","0.272","-1","-1","-1","321","323","333","312","24","27","12"
"918","0.002","0.156","0.133","0.133","0.156","0.133","0.133","0.156","-1","211","211","123","132","2","22","16"
"919","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","121","213","18","4","20"
"920","0.001","0.018","0.481","0.018","0.481","-1","-1","-1","-1","322b","313","312","212","21","12","11"
"921","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"922","0.001","0.018","0.481","0.018","0.481","-1","-1","-1","-1","322b","223","233","221","23","26","5"
"923","0.002","0.207","0.17","0.207","0.207","0.002","0.207","-1","-1","22b1","113","131","223","19","7","23"
"924","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"925","0.01","0.01","0.42","0.559","-1","-1","-1","-1","-1","332","221","221","321","5","5","6"
"926","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","312","221","25","12","5"
"927","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","111","111","17","1","1"
"928","0.001","0.018","0.481","0.018","0.481","-1","-1","-1","-1","322b","312","311","321","12","3","6"
"929","0","0.192","0.308","0.192","0.308","-1","-1","-1","-1","322a","323","121","121","24","4","4"
"930","0","0.192","0.308","0.192","0.308","-1","-1","-1","-1","322a","112","112","313","10","10","21"
"931","0.124","0.124","0.145","0.07","0.145","0.124","0.124","0.145","-1","211","213","331","132","20","9","16"
"932","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","213","213","13","20","20"
"933","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","323","2","2","24"
"934","0.064","0.125","0.224","0.182","0.182","0.224","-1","-1","-1","321","311","111","221","3","1","5"
"935","0.124","0.124","0.145","0.07","0.145","0.124","0.124","0.145","-1","211","221","323","132","5","24","16"
"936","0.124","0.124","0.145","0.124","0.124","0.145","0.07","0.145","-1","211","213","122","332","20","13","18"
"937","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","233","12","12","26"
"938","0.129","0.129","0.185","0.094","0.185","0.094","0.185","-1","-1","22a1","332","213","113","18","20","19"
"939","0.129","0.129","0.185","0.094","0.185","0.094","0.185","-1","-1","22a1","312","131","231","12","7","8"
"940","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","331","331","222","9","9","14"
"941","0.07","0.145","0.124","0.124","0.145","0.124","0.124","0.145","-1","211","222","233","111","14","26","1"
"942","0.088","0.175","0.281","0.175","0.281","-1","-1","-1","-1","322a","331","233","233","9","26","26"
"943","0.12","0.236","0.093","0.195","0.12","0.236","-1","-1","-1","22a2b","122","321","331","13","6","9"
"944","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","113","113","113","19","19","19"
"945","0.11","0.162","0.283","0.162","0.283","-1","-1","-1","-1","322b","332","232","212","18","17","11"
"946","0.268","0.196","0.17","0.196","0.17","-1","-1","-1","-1","322b","322","321","312","15","6","12"
"947","0.155","0.167","0.155","0.167","0.218","0.138","-1","-1","-1","22a2b","213","123","212","20","22","11"
"948","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","213","132","321","20","16","6"
"949","0.268","0.196","0.17","0.196","0.17","-1","-1","-1","-1","322b","231","232","222","8","17","14"
"950","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","111","111","111","1","1","1"
"951","0.273","0.16","0.156","0.127","0.127","0.156","-1","-1","-1","321","322","321","313","15","6","21"
"952","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"953","0.115","0.115","0.164","0.14","0.164","0.14","0.164","-1","-1","22a1","232","121","321","17","4","6"
"954","0.268","0.196","0.17","0.196","0.17","-1","-1","-1","-1","322b","332","322","323","18","15","24"
"955","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"956","0.273","0.127","0.127","0.156","0.16","0.156","-1","-1","-1","321","121","221","323","4","5","24"
"957","0.273","0.16","0.156","0.127","0.127","0.156","-1","-1","-1","321","211","213","222","2","20","14"
"958","0.283","0.138","0.221","0.138","0.221","-1","-1","-1","-1","322a","122","223","223","13","23","23"
"959","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","132","132","23","16","16"
"960","0.115","0.115","0.164","0.14","0.164","0.14","0.164","-1","-1","22a1","333","111","211","27","1","2"
"961","0.143","0.134","0.114","0.114","0.134","0.114","0.114","0.134","-1","211","113","221","232","19","5","17"
"962","0.247","0.145","0.232","0.145","0.232","-1","-1","-1","-1","322a","221","221","111","5","5","1"
"963","0.27","0.27","0.197","0.262","-1","-1","-1","-1","-1","332","331","331","231","9","9","8"
"964","0.243","0.243","0.171","0.171","0.171","-1","-1","-1","-1","331","223","213","233","23","20","26"
"965","0.247","0.145","0.232","0.145","0.232","-1","-1","-1","-1","322a","233","233","212","26","26","11"
"966","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","132","313","221","16","21","5"
"967","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","111","223","18","1","23"
"968","0.242","0.195","0.184","0.195","0.184","-1","-1","-1","-1","322b","331","311","231","9","3","8"
"969","0.242","0.195","0.184","0.195","0.184","-1","-1","-1","-1","322b","221","231","121","5","8","4"
"970","0.151","0.177","0.151","0.177","0.197","0.146","-1","-1","-1","22a2b","331","333","213","9","27","20"
"971","0.242","0.195","0.184","0.195","0.184","-1","-1","-1","-1","322b","312","311","322","12","3","15"
"972","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","211","22","22","2"
"973","0.114","0.114","0.134","0.143","0.134","0.114","0.114","0.134","-1","211","223","331","132","23","9","16"
"974","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","112","323","231","10","24","8"
"975","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","112","321","10","10","6"
"976","0.056","0.184","0.184","0.227","0.121","0.227","-1","-1","-1","321","122","132","113","13","16","19"
"977","0.13","0.13","0.186","0.09","0.186","0.09","0.186","-1","-1","22a1","131","323","223","7","24","23"
"978","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","113","332","5","19","18"
"979","0.1","0.158","0.292","0.158","0.292","-1","-1","-1","-1","322b","321","322","331","6","15","9"
"980","0.077","0.175","0.077","0.175","0.145","0.175","0.175","-1","-1","22b1","223","232","131","23","17","7"
"981","0.116","0.241","0.116","0.241","0.086","0.199","-1","-1","-1","22a2b","321","323","111","6","24","1"
"982","0.056","0.227","0.121","0.227","0.184","0.184","-1","-1","-1","321","211","321","121","2","6","4"
"983","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","133","133","133","25","25","25"
"984","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","212","212","212","11","11","11"
"985","0.099","0.099","0.267","0.267","0.267","-1","-1","-1","-1","331","111","112","113","1","10","19"
"986","0.077","0.175","0.077","0.175","0.145","0.175","0.175","-1","-1","22b1","121","132","233","4","16","26"
"987","0.056","0.227","0.121","0.227","0.184","0.184","-1","-1","-1","321","222","112","312","14","10","12"
"988","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"989","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"990","0.079","0.177","0.283","0.177","0.283","-1","-1","-1","-1","322a","212","212","313","11","11","21"
"991","0.112","0.112","0.16","0.149","0.16","0.149","0.16","-1","-1","22a1","133","322","222","25","15","14"
"992","0.109","0.109","0.128","0.109","0.109","0.128","0.18","0.128","-1","211","222","332","113","14","18","19"
"993","0.2","0.124","0.102","0.124","0.124","0.2","0.124","-1","-1","22b1","331","322","111","9","15","1"
"994","0.245","0.128","0.158","0.155","0.158","0.155","-1","-1","-1","22a2b","211","111","123","2","1","22"
"995","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","223","111","18","23","1"
"996","0.18","0.128","0.109","0.109","0.128","0.109","0.109","0.128","-1","211","131","113","222","7","19","14"
"997","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","311","222","25","3","14"
"998","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","211","332","123","2","18","22"
"999","0.294","0.294","0.137","0.137","0.137","-1","-1","-1","-1","331","312","311","313","12","3","21"
"1000","0.158","0.155","0.245","0.128","0.158","0.155","-1","-1","-1","22a2b","312","211","231","12","2","8"
"1001","0.109","0.109","0.128","0.109","0.109","0.128","0.18","0.128","-1","211","233","123","312","26","22","12"
"1002","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","231","122","122","8","13","13"
"1003","0.301","0.301","0.228","0.171","-1","-1","-1","-1","-1","332","123","223","223","22","23","23"
"1004","0.301","0.197","0.152","0.197","0.152","-1","-1","-1","-1","322b","323","313","322","24","21","15"
"1005","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","311","22","22","3"
"1006","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","333","122","27","27","13"
"1007","0.231","0.193","0.191","0.193","0.191","-1","-1","-1","-1","322b","213","211","113","20","2","19"
"1008","0.2","0.133","0.133","0.133","0.133","0.133","0.133","-1","-1","311","113","121","132","19","4","16"
"1009","0.264","0.264","0.202","0.269","-1","-1","-1","-1","-1","332","132","132","131","16","16","7"
"1010","0.233","0.233","0.178","0.178","0.178","-1","-1","-1","-1","331","321","331","311","6","9","3"
"1011","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","312","131","223","12","7","23"
"1012","0.15","0.181","0.188","0.149","0.15","0.181","-1","-1","-1","22a2b","333","231","323","27","8","24"
"1013","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","233","233","312","26","26","12"
"1014","0.13","0.168","0.118","0.118","0.168","0.13","0.168","-1","-1","22a1","221","132","112","5","16","10"
"1015","0.264","0.264","0.202","0.269","-1","-1","-1","-1","-1","332","233","233","333","26","26","27"
"1016","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"1017","0.15","0.181","0.15","0.181","0.188","0.149","-1","-1","-1","22a2b","331","121","123","9","4","22"
"1018","0.233","0.148","0.236","0.148","0.236","-1","-1","-1","-1","322a","331","331","232","9","9","17"
"1019","0.186","0.147","0.186","0.147","0.147","0.186","-1","-1","-1","22b2b","333","321","223","27","6","23"
"1020","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","211","24","24","2"
"1021","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"1022","0.172","0.183","0.231","0.183","0.231","-1","-1","-1","-1","322b","111","113","311","1","19","3"
"1023","0.141","0.17","0.138","0.206","0.138","0.206","-1","-1","-1","22a2b","123","131","231","22","7","8"
"1024","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","132","132","132","16","16","16"
"1025","0.132","0.147","0.199","0.161","0.161","0.199","-1","-1","-1","321","111","112","133","1","10","25"
"1026","0.122","0.157","0.129","0.157","0.157","0.122","0.157","-1","-1","22b1","131","311","322","7","3","15"
"1027","0.132","0.161","0.161","0.199","0.147","0.199","-1","-1","-1","321","213","313","111","20","21","1"
"1028","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"1029","0.228","0.228","0.233","0.311","-1","-1","-1","-1","-1","332","131","131","331","7","7","9"
"1030","0.132","0.199","0.161","0.161","0.199","0.147","-1","-1","-1","321","332","112","122","18","10","13"
"1031","0.172","0.183","0.231","0.183","0.231","-1","-1","-1","-1","322b","323","321","313","24","6","21"
"1032","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"1033","0.138","0.206","0.138","0.206","0.141","0.17","-1","-1","-1","22a2b","332","331","112","18","9","10"
"1034","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","111","323","323","1","24","24"
"1035","0.157","0.162","0.259","0.162","0.259","-1","-1","-1","-1","322a","122","212","212","13","11","11"
"1036","0.062","0.199","0.062","0.199","0.14","0.14","0.199","-1","-1","22a1","122","123","331","13","22","9"
"1037","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","311","311","14","3","3"
"1038","0.013","0.25","0.08","0.25","0.203","0.203","-1","-1","-1","321","232","211","213","17","2","20"
"1039","0.006","0.166","0.166","0.166","0.166","0.166","0.166","-1","-1","311","233","323","113","26","24","19"
"1040","0.101","0.101","0.342","0.456","-1","-1","-1","-1","-1","332","223","223","222","23","23","14"
"1041","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","213","213","131","20","20","7"
"1042","0.082","0.284","0.082","0.284","0.036","0.234","-1","-1","-1","22a2b","211","213","323","2","20","24"
"1043","0.082","0.284","0.036","0.234","0.082","0.284","-1","-1","-1","22a2b","321","122","112","6","13","10"
"1044","0.082","0.284","0.036","0.234","0.082","0.284","-1","-1","-1","22a2b","321","331","233","6","9","26"
"1045","0.025","0.188","0.3","0.188","0.3","-1","-1","-1","-1","322a","331","233","233","9","26","26"
"1046","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","221","312","25","5","12"
"1047","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","212","24","24","11"
"1048","0.034","0.034","0.31","0.31","0.31","-1","-1","-1","-1","331","323","333","313","24","27","21"
"1049","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","331","331","222","9","9","14"
"1050","0.14","0.14","0.199","0.062","0.199","0.062","0.199","-1","-1","22a1","323","112","212","24","10","11"
"1051","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","223","332","1","23","18"
"1052","0.147","0.147","0.211","0.037","0.211","0.037","0.211","-1","-1","22a1","232","121","321","17","4","6"
"1053","0.131","0.131","0.155","0.011","0.155","0.131","0.131","0.155","-1","211","113","211","332","19","2","18"
"1054","0.045","0.045","0.52","0.39","-1","-1","-1","-1","-1","332","332","322","322","18","15","15"
"1055","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","323","323","10","24","24"
"1056","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","231","12","12","8"
"1057","0.002","0.263","0.043","0.263","0.214","0.214","-1","-1","-1","321","112","332","232","10","18","17"
"1058","0.037","0.211","0.147","0.147","0.211","0.037","0.211","-1","-1","22a1","321","212","232","6","11","17"
"1059","0.045","0.045","0.39","0.52","-1","-1","-1","-1","-1","332","221","221","223","5","5","23"
"1060","0.131","0.131","0.155","0.011","0.155","0.131","0.131","0.155","-1","211","223","331","132","23","9","16"
"1061","0.037","0.211","0.147","0.147","0.211","0.037","0.211","-1","-1","22a1","212","222","131","11","14","7"
"1062","0.008","0.008","0.328","0.328","0.328","-1","-1","-1","-1","331","333","133","233","27","25","26"
"1063","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","223","223","10","23","23"
"1064","0.002","0.263","0.043","0.263","0.214","0.214","-1","-1","-1","321","123","213","313","22","20","21"
"1065","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","313","14","14","21"
"1066","0.318","0.131","0.21","0.131","0.21","-1","-1","-1","-1","322a","323","121","121","24","4","4"
"1067","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","133","2","2","25"
"1068","0.11","0.11","0.129","0.175","0.129","0.11","0.11","0.129","-1","211","113","322","221","19","15","5"
"1069","0.323","0.113","0.113","0.113","0.113","0.113","0.113","-1","-1","311","113","121","132","19","4","16"
"1070","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","311","22","22","3"
"1071","0.293","0.197","0.157","0.197","0.157","-1","-1","-1","-1","322b","233","223","323","26","23","24"
