"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","objectNames.1","objectNames.2","objectNames.3","objectNames.4","objectNames.5","objectNames.6","objectNames.7","objectNames.8","objectNames.9"
"232", 1, 9,16,"22b2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,dotted,blue,cloud,dotted,red
"233", 1, 9,17,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,square,dotted,blue,circle,dotted,red
"234", 1, 9,18,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,square,dotted,blue,square,dotted,red
"235", 1, 9,19,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,square,dotted,blue,cloud,solid,green
"236", 1, 9,20,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,square,dotted,blue,circle,solid,green
"237", 1, 9,21,"22b2b",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,blue,square,solid,green
"238", 1, 9,22,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,square,dotted,blue,cloud,striped,green
"239", 1, 9,23,"211",1,2,3,1,2,3,NA,cloud,solid,blue,square,dotted,blue,circle,striped,green
"240", 1, 9,24,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,square,dotted,blue,square,striped,green
"241", 1, 9,25,"22b2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,dotted,blue,cloud,dotted,green
"242", 1, 9,26,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,square,dotted,blue,circle,dotted,green
"243", 1, 9,27,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,square,dotted,blue,square,dotted,green
"244", 1,10, 1,"332",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,cloud,solid,blue
"245", 1,10, 2,"322b",2,1,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,circle,solid,blue
"246", 1,10, 3,"322b",2,1,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,square,solid,blue
"247", 1,10, 4,"322b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,cloud,striped,blue
"248", 1,10, 5,"22a2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,circle,striped,blue
"249", 1,10, 6,"22a2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,square,striped,blue
"250", 1,10, 7,"322b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,cloud,dotted,blue
"251", 1,10, 8,"22a2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,circle,dotted,blue
"252", 1,10, 9,"22a2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,square,dotted,blue
"253", 1,10,10,"332",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,solid,red,cloud,solid,red
"254", 1,10,11,"322b",2,1,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,circle,solid,red
"255", 1,10,12,"322b",2,1,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,square,solid,red
"256", 1,10,13,"322b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,cloud,striped,red
"257", 1,10,14,"22a2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,circle,striped,red
"258", 1,10,15,"22a2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,square,striped,red
"259", 1,10,16,"322b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,cloud,dotted,red
"260", 1,10,17,"22a2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,circle,dotted,red
"261", 1,10,18,"22a2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,solid,red,square,dotted,red
"262", 1,10,19,"331",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,cloud,solid,green
"263", 1,10,20,"321",2,1,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,circle,solid,green
"264", 1,10,21,"321",2,1,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,square,solid,green
"265", 1,10,22,"321",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,cloud,striped,green
"266", 1,10,23,"22a1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,circle,striped,green
"267", 1,10,24,"22a1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,square,striped,green
"268", 1,10,25,"321",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,cloud,dotted,green
"269", 1,10,26,"22a1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,circle,dotted,green
"270", 1,10,27,"22a1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,solid,red,square,dotted,green
"271", 1,11, 1,"322a",2,1,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,cloud,solid,blue
"272", 1,11, 2,"322b",2,1,3,3,2,1,NA,cloud,solid,blue,circle,solid,red,circle,solid,blue
"273", 1,11, 3,"321",2,1,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,square,solid,blue
"274", 1,11, 4,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,cloud,striped,blue
"275", 1,11, 5,"22b2b",1,2,3,2,3,1,NA,cloud,solid,blue,circle,solid,red,circle,striped,blue
"276", 1,11, 6,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,circle,solid,red,square,striped,blue
"277", 1,11, 7,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,cloud,dotted,blue
"278", 1,11, 8,"22b2b",1,2,3,2,3,1,NA,cloud,solid,blue,circle,solid,red,circle,dotted,blue
"279", 1,11, 9,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,circle,solid,red,square,dotted,blue
"280", 1,11,10,"322b",2,1,3,3,2,1,NA,cloud,solid,blue,circle,solid,red,cloud,solid,red
"281", 1,11,11,"322a",2,1,3,2,3,1,NA,cloud,solid,blue,circle,solid,red,circle,solid,red
"282", 1,11,12,"321",2,1,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,square,solid,red
"283", 1,11,13,"22b2b",1,2,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,cloud,striped,red
"284", 1,11,14,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,circle,solid,red,circle,striped,red
"285", 1,11,15,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,circle,solid,red,square,striped,red
"286", 1,11,16,"22b2b",1,2,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,cloud,dotted,red
"287", 1,11,17,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,circle,solid,red,circle,dotted,red
"288", 1,11,18,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,circle,solid,red,square,dotted,red
"289", 1,11,19,"321",2,1,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,cloud,solid,green
"290", 1,11,20,"321",2,1,3,1,3,2,NA,cloud,solid,blue,circle,solid,red,circle,solid,green
"291", 1,11,21,"311",2,1,3,1,2,3,NA,cloud,solid,blue,circle,solid,red,square,solid,green
"292", 1,11,22,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,circle,solid,red,cloud,striped,green
"293", 1,11,23,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,circle,solid,red,circle,striped,green
"294", 1,11,24,"211",1,2,3,1,2,3,NA,cloud,solid,blue,circle,solid,red,square,striped,green
"295", 1,11,25,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,circle,solid,red,cloud,dotted,green
"296", 1,11,26,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,circle,solid,red,circle,dotted,green
"297", 1,11,27,"211",1,2,3,1,2,3,NA,cloud,solid,blue,circle,solid,red,square,dotted,green
"298", 1,12, 1,"322a",2,1,3,1,3,2,NA,cloud,solid,blue,square,solid,red,cloud,solid,blue
"299", 1,12, 2,"321",2,1,3,1,3,2,NA,cloud,solid,blue,square,solid,red,circle,solid,blue
"300", 1,12, 3,"322b",2,1,3,3,2,1,NA,cloud,solid,blue,square,solid,red,square,solid,blue
"301", 1,12, 4,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,square,solid,red,cloud,striped,blue
"302", 1,12, 5,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,square,solid,red,circle,striped,blue
"303", 1,12, 6,"22b2b",1,2,3,2,3,1,NA,cloud,solid,blue,square,solid,red,square,striped,blue
"304", 1,12, 7,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,square,solid,red,cloud,dotted,blue
"305", 1,12, 8,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,square,solid,red,circle,dotted,blue
"306", 1,12, 9,"22b2b",1,2,3,2,3,1,NA,cloud,solid,blue,square,solid,red,square,dotted,blue
"307", 1,12,10,"322b",2,1,3,3,2,1,NA,cloud,solid,blue,square,solid,red,cloud,solid,red
"308", 1,12,11,"321",2,1,3,1,3,2,NA,cloud,solid,blue,square,solid,red,circle,solid,red
"309", 1,12,12,"322a",2,1,3,2,3,1,NA,cloud,solid,blue,square,solid,red,square,solid,red
"310", 1,12,13,"22b2b",1,2,3,1,3,2,NA,cloud,solid,blue,square,solid,red,cloud,striped,red
"311", 1,12,14,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,square,solid,red,circle,striped,red
"312", 1,12,15,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,square,solid,red,square,striped,red
"313", 1,12,16,"22b2b",1,2,3,1,3,2,NA,cloud,solid,blue,square,solid,red,cloud,dotted,red
"314", 1,12,17,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,square,solid,red,circle,dotted,red
"315", 1,12,18,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,square,solid,red,square,dotted,red
"316", 1,12,19,"321",2,1,3,1,3,2,NA,cloud,solid,blue,square,solid,red,cloud,solid,green
"317", 1,12,20,"311",2,1,3,1,2,3,NA,cloud,solid,blue,square,solid,red,circle,solid,green
"318", 1,12,21,"321",2,1,3,1,3,2,NA,cloud,solid,blue,square,solid,red,square,solid,green
"319", 1,12,22,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,square,solid,red,cloud,striped,green
"320", 1,12,23,"211",1,2,3,1,2,3,NA,cloud,solid,blue,square,solid,red,circle,striped,green
"321", 1,12,24,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,square,solid,red,square,striped,green
"322", 1,12,25,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,square,solid,red,cloud,dotted,green
"323", 1,12,26,"211",1,2,3,1,2,3,NA,cloud,solid,blue,square,solid,red,circle,dotted,green
"324", 1,12,27,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,square,solid,red,square,dotted,green
"325", 1,13, 1,"322a",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,striped,red,cloud,solid,blue
"326", 1,13, 2,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,striped,red,circle,solid,blue
"327", 1,13, 3,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,striped,red,square,solid,blue
"328", 1,13, 4,"322b",1,2,3,3,2,1,NA,cloud,solid,blue,cloud,striped,red,cloud,striped,blue
"329", 1,13, 5,"22b2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,striped,red,circle,striped,blue
"330", 1,13, 6,"22b2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,striped,red,square,striped,blue
"331", 1,13, 7,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,striped,red,cloud,dotted,blue
"332", 1,13, 8,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,circle,dotted,blue
"333", 1,13, 9,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,square,dotted,blue
"334", 1,13,10,"322b",1,2,3,3,2,1,NA,cloud,solid,blue,cloud,striped,red,cloud,solid,red
"335", 1,13,11,"22b2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,circle,solid,red
"336", 1,13,12,"22b2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,square,solid,red
"337", 1,13,13,"322a",1,2,3,2,3,1,NA,cloud,solid,blue,cloud,striped,red,cloud,striped,red
"338", 1,13,14,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,cloud,striped,red,circle,striped,red
"339", 1,13,15,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,cloud,striped,red,square,striped,red
"340", 1,13,16,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,striped,red,cloud,dotted,red
"341", 1,13,17,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,striped,red,circle,dotted,red
"342", 1,13,18,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,striped,red,square,dotted,red
"343", 1,13,19,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,striped,red,cloud,solid,green
"344", 1,13,20,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,circle,solid,green
"345", 1,13,21,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,square,solid,green
"346", 1,13,22,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,striped,red,cloud,striped,green
"347", 1,13,23,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,striped,red,circle,striped,green
"348", 1,13,24,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,striped,red,square,striped,green
"349", 1,13,25,"311",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,cloud,dotted,green
"350", 1,13,26,"211",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,circle,dotted,green
"351", 1,13,27,"211",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,striped,red,square,dotted,green
"352", 1,14, 1,"22a2a",1,2,3,1,3,2,NA,cloud,solid,blue,circle,striped,red,cloud,solid,blue
"353", 1,14, 2,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,circle,striped,red,circle,solid,blue
"354", 1,14, 3,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,circle,striped,red,square,solid,blue
"355", 1,14, 4,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,circle,striped,red,cloud,striped,blue
"356", 1,14, 5,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,striped,blue
"357", 1,14, 6,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,square,striped,blue
"358", 1,14, 7,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,circle,striped,red,cloud,dotted,blue
"359", 1,14, 8,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,dotted,blue
"360", 1,14, 9,"211",1,2,3,1,3,2,NA,cloud,solid,blue,circle,striped,red,square,dotted,blue
"361", 1,14,10,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,circle,striped,red,cloud,solid,red
"362", 1,14,11,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,solid,red
"363", 1,14,12,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,square,solid,red
"364", 1,14,13,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,cloud,striped,red
"365", 1,14,14,"22a2a",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,striped,red
"366", 1,14,15,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,square,striped,red
"367", 1,14,16,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,cloud,dotted,red
"368", 1,14,17,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,dotted,red
"369", 1,14,18,"211",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,square,dotted,red
"370", 1,14,19,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,circle,striped,red,cloud,solid,green
"371", 1,14,20,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,solid,green
"372", 1,14,21,"211",1,2,3,1,3,2,NA,cloud,solid,blue,circle,striped,red,square,solid,green
"373", 1,14,22,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,cloud,striped,green
"374", 1,14,23,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,striped,green
"375", 1,14,24,"211",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,square,striped,green
"376", 1,14,25,"211",1,2,3,1,3,2,NA,cloud,solid,blue,circle,striped,red,cloud,dotted,green
"377", 1,14,26,"211",1,2,3,3,2,1,NA,cloud,solid,blue,circle,striped,red,circle,dotted,green
"378", 1,14,27,"111",1,2,3,1,2,3,NA,cloud,solid,blue,circle,striped,red,square,dotted,green
"379", 1,15, 1,"22a2a",1,2,3,1,3,2,NA,cloud,solid,blue,square,striped,red,cloud,solid,blue
"380", 1,15, 2,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,square,striped,red,circle,solid,blue
"381", 1,15, 3,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,striped,red,square,solid,blue
"382", 1,15, 4,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,striped,red,cloud,striped,blue
"383", 1,15, 5,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,circle,striped,blue
"384", 1,15, 6,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,striped,blue
"385", 1,15, 7,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,square,striped,red,cloud,dotted,blue
"386", 1,15, 8,"211",1,2,3,1,3,2,NA,cloud,solid,blue,square,striped,red,circle,dotted,blue
"387", 1,15, 9,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,dotted,blue
"388", 1,15,10,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,striped,red,cloud,solid,red
"389", 1,15,11,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,circle,solid,red
"390", 1,15,12,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,solid,red
"391", 1,15,13,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,cloud,striped,red
"392", 1,15,14,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,circle,striped,red
"393", 1,15,15,"22a2a",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,striped,red
"394", 1,15,16,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,cloud,dotted,red
"395", 1,15,17,"211",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,circle,dotted,red
"396", 1,15,18,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,dotted,red
"397", 1,15,19,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,square,striped,red,cloud,solid,green
"398", 1,15,20,"211",1,2,3,1,3,2,NA,cloud,solid,blue,square,striped,red,circle,solid,green
"399", 1,15,21,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,solid,green
"400", 1,15,22,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,cloud,striped,green
"401", 1,15,23,"211",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,circle,striped,green
"402", 1,15,24,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,striped,green
"403", 1,15,25,"211",1,2,3,1,3,2,NA,cloud,solid,blue,square,striped,red,cloud,dotted,green
"404", 1,15,26,"111",1,2,3,1,2,3,NA,cloud,solid,blue,square,striped,red,circle,dotted,green
"405", 1,15,27,"211",1,2,3,3,2,1,NA,cloud,solid,blue,square,striped,red,square,dotted,green
"406", 1,16, 1,"322a",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,dotted,red,cloud,solid,blue
"407", 1,16, 2,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,dotted,red,circle,solid,blue
"408", 1,16, 3,"22a2b",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,dotted,red,square,solid,blue
"409", 1,16, 4,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,dotted,red,cloud,striped,blue
"410", 1,16, 5,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,circle,striped,blue
"411", 1,16, 6,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,square,striped,blue
"412", 1,16, 7,"322b",1,2,3,3,2,1,NA,cloud,solid,blue,cloud,dotted,red,cloud,dotted,blue
"413", 1,16, 8,"22b2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,dotted,red,circle,dotted,blue
"414", 1,16, 9,"22b2b",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,dotted,red,square,dotted,blue
"415", 1,16,10,"322b",1,2,3,3,2,1,NA,cloud,solid,blue,cloud,dotted,red,cloud,solid,red
"416", 1,16,11,"22b2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,circle,solid,red
"417", 1,16,12,"22b2b",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,square,solid,red
"418", 1,16,13,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,dotted,red,cloud,striped,red
"419", 1,16,14,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,dotted,red,circle,striped,red
"420", 1,16,15,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,dotted,red,square,striped,red
"421", 1,16,16,"322a",1,2,3,2,3,1,NA,cloud,solid,blue,cloud,dotted,red,cloud,dotted,red
"422", 1,16,17,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,cloud,dotted,red,circle,dotted,red
"423", 1,16,18,"22a2b",1,2,3,2,3,1,NA,cloud,solid,blue,cloud,dotted,red,square,dotted,red
"424", 1,16,19,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,dotted,red,cloud,solid,green
"425", 1,16,20,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,circle,solid,green
"426", 1,16,21,"22b1",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,square,solid,green
"427", 1,16,22,"311",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,cloud,striped,green
"428", 1,16,23,"211",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,circle,striped,green
"429", 1,16,24,"211",1,2,3,1,2,3,NA,cloud,solid,blue,cloud,dotted,red,square,striped,green
"430", 1,16,25,"321",1,2,3,1,3,2,NA,cloud,solid,blue,cloud,dotted,red,cloud,dotted,green
"431", 1,16,26,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,dotted,red,circle,dotted,green
"432", 1,16,27,"22b1",1,2,3,2,1,3,NA,cloud,solid,blue,cloud,dotted,red,square,dotted,green
"433", 1,17, 1,"22a2a",1,2,3,1,3,2,NA,cloud,solid,blue,circle,dotted,red,cloud,solid,blue
"434", 1,17, 2,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,circle,dotted,red,circle,solid,blue
"435", 1,17, 3,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,circle,dotted,red,square,solid,blue
"436", 1,17, 4,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,circle,dotted,red,cloud,striped,blue
"437", 1,17, 5,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,striped,blue
"438", 1,17, 6,"211",1,2,3,1,3,2,NA,cloud,solid,blue,circle,dotted,red,square,striped,blue
"439", 1,17, 7,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,circle,dotted,red,cloud,dotted,blue
"440", 1,17, 8,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,dotted,blue
"441", 1,17, 9,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,square,dotted,blue
"442", 1,17,10,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,circle,dotted,red,cloud,solid,red
"443", 1,17,11,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,solid,red
"444", 1,17,12,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,square,solid,red
"445", 1,17,13,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,cloud,striped,red
"446", 1,17,14,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,striped,red
"447", 1,17,15,"211",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,square,striped,red
"448", 1,17,16,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,cloud,dotted,red
"449", 1,17,17,"22a2a",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,dotted,red
"450", 1,17,18,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,square,dotted,red
"451", 1,17,19,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,circle,dotted,red,cloud,solid,green
"452", 1,17,20,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,solid,green
"453", 1,17,21,"211",1,2,3,1,3,2,NA,cloud,solid,blue,circle,dotted,red,square,solid,green
"454", 1,17,22,"211",1,2,3,1,3,2,NA,cloud,solid,blue,circle,dotted,red,cloud,striped,green
"455", 1,17,23,"211",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,striped,green
"456", 1,17,24,"111",1,2,3,1,2,3,NA,cloud,solid,blue,circle,dotted,red,square,striped,green
"457", 1,17,25,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,cloud,dotted,green
"458", 1,17,26,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,circle,dotted,green
"459", 1,17,27,"211",1,2,3,3,2,1,NA,cloud,solid,blue,circle,dotted,red,square,dotted,green
"460", 1,18, 1,"22a2a",1,2,3,1,3,2,NA,cloud,solid,blue,square,dotted,red,cloud,solid,blue
"461", 1,18, 2,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,square,dotted,red,circle,solid,blue
"462", 1,18, 3,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,dotted,red,square,solid,blue
"463", 1,18, 4,"22a1",1,2,3,1,3,2,NA,cloud,solid,blue,square,dotted,red,cloud,striped,blue
"464", 1,18, 5,"211",1,2,3,1,3,2,NA,cloud,solid,blue,square,dotted,red,circle,striped,blue
"465", 1,18, 6,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,square,striped,blue
"466", 1,18, 7,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,dotted,red,cloud,dotted,blue
"467", 1,18, 8,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,circle,dotted,blue
"468", 1,18, 9,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,square,dotted,blue
"469", 1,18,10,"22a2b",1,2,3,3,1,2,NA,cloud,solid,blue,square,dotted,red,cloud,solid,red
"470", 1,18,11,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,circle,solid,red
"471", 1,18,12,"22a2b",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,square,solid,red
"472", 1,18,13,"22b1",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,cloud,striped,red
"473", 1,18,14,"211",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,circle,striped,red
"474", 1,18,15,"22a1",1,2,3,3,2,1,NA,cloud,solid,blue,square,dotted,red,square,striped,red
